sample_id,relative_path,sha256,prospective_split,status,exact_match_in_historical_unlabeled_pool,near_duplicate_group_in_historical_unlabeled_pool,evidence
85952ae6828567892557,Soil_Labeled_Data/M_20_30/L_50_60/alluvial/z5715071026568_4a17690094104b2f0e07e27711264364.jpg,6620f45d2f66e59c0397067ade1ebb23a85f26291ab73f2c9d3dd1d41349ce0c,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
8653b1566bc0ad0d2867,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715083829092_c796baa2a13a45a626e1c31cb08f116a.jpg,0aaf381877979c2f78088b77bc96afd5f0dab14e5654e68eaa4f2db5ba909512,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
4b9395158f5e9d867080,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715083885623_9f42a940c20ea1e55af3e06994578004.jpg,67898e04a8c0c0324fdcce7b07b17544e6db14563070c7f5cdae06d19fa03a16,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
96a982322ec6d5b45c24,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715083944464_a4caa92a042d5283254923501cb8358c.jpg,c222c113cc89599bf7d087f016816d0e9ebefe20908792a5bf7804254e591e04,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
a96ae39a7269cde1881b,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084002036_bdc35c47993d232e5b2b07c45fd7854f.jpg,820e8719cfc466579986fa5edfc332b0d265a952a1c40132ee20c7b7030d67ad,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
32fd8e444758f62311a7,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084050631_480b9ae3c93e9adc09ca30cd0761e10e.jpg,186dcfeabe790def688e08b85859fc46d58280268818b9160d4eb8b268093b52,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
d5c8baa47db9bdbfa52b,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084112046_c4388528720a09f94233e3004fa76f74.jpg,dd1bd043f3838840584374de42d8c9d115d6385e7faab5c15861b8fc063c54b6,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
2fac4db57a87751a7192,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084165270_22662a8e6cfa3719910b048011f20dc3.jpg,a0e8c723805eef872659d72e0ccecc3d880ed7a88d2475174386c908afebdca3,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
0ac197ed5859384405cf,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084217100_56ffdcb9a7e21ae938a857822326c4e1.jpg,42e164002ed51123257a87667824db345ecfde3d6ac715ea55051a421481360d,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
141c64876c8956a90740,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b.jpg,ecb8c6c181da4ca5a895f55437024872b2d8c86c7eda2c55169616ad62b05970,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
5acfcf0c2cff8999f289,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084253682_a7180e5d742423494ae1704e62bd418f.jpg,e1e175888dd494d09d9f8388956f616223bfd2d09c3a33b313595dfe6bde843c,test,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
298ed4403e0f6fbb987a,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084306747_adff9a454f2d560f7c94ff4d4f1ba239.jpg,81593848bf4bfe6d4464335828282911f2e300005af6794572165c5b8115e96b,test,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
a0903b6c5198196cfef8,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084355096_c7964126a2b1f16f09a53be76d55e947.jpg,c1a526eaa74b9ae17393a96fec9cd5a51bfebd65bf5dc0c4da6413cd4ce46f79,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
5647ff90f838d2e599d4,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084373143_bf51a90ff4c9af94ac682d0e749d3c52.jpg,a9541e7f37034c6a56c9230db8ef39eddfab84426dcbaaea4ae28da07c3f8812,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
64ec4b06fe065d821779,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084394382_378bf214cc128ad07a22836f046d4fec.jpg,57456835330f0656d6c7aa45b8af370eb037224d96c8cae244f0f15a367b6271,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
3fb3ef8d3bfa2f49dd04,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084415256_c016f29f8a2b857513855a25b24de184.jpg,c9e74cb5b98b6d6a8973693f6e522b0dd70102643c429c5f5c6be2f611db2ab8,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
4049ec758081e1d71aa0,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084415256_c016f29f8a2b857513855a25b24de184_aug_00_light_brown.jpg,d181d14afa71c919d3a767cd9a4d087b18f8debc2e6fe061f816938c04049b89,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
1f70b725ac837d835d42,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084434342_b865d6e3c37268959852bcc33862045e.jpg,e8fd3ed4a9e2bff3d3493b2c0c6ae530de683e7858e55001c21f86177f2440d9,test,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
597619771c679fe21a57,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084451345_2e9b065fd62392917b331a68b82abded.jpg,519e8522571ea89a394859cbf6f1d8490b7659356dea9203afaa7e51f4bed52c,validation,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
cc888cacf8c4936a6694,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084472999_950e840441fad54aab4b33a9d6b52f88.jpg,2be9f35093d0d5834c2a4c31aaa9be22f64d66b28345c087230539dc53ac23ff,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
6216a3012e4430185472,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084491690_fee182e72573f2d43a9eccb1df380def.jpg,ade7f734910e3e8662cea454ccea0654dda78e9e062dd844549d0563f654c684,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
0a4d2020a7b131f2b9d9,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715141573526_1cfd3d637f1aaae4ef2237bf6ba6ce65.jpg,38c3ca463e6d5220a24d238390d845b0eb92a858cc21914fc332cbea462e4147,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
e26e8dcb9041ac0877da,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715141626411_00b983fd5f44402c4bda94b5b928bb00.jpg,c4d1fe9f4f7164fb249f5dd4a234c840e61ea268ecf2ab3a7ec2f006647cb856,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
8b8cb90bce351575d9f3,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715141676311_1d060c8ef71e58aadc2f6099b373b761.jpg,6b13a0d352e52f5a698756a9841c300cda91be22a26ccfa56cc1fa0fc0cdc515,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
da93203cd9aa7e9b4607,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715141734634_e77f72db46f26975a8a55807dd7433b7.jpg,5eac76e5a5e31eceb7551b983dd1eab914199bbbf78cb6f485a21cf76d1fddb3,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
10579d4a7f4543da991f,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715141785962_2f748e64404e843bf663c1fe33cb7935.jpg,f66d18de03ec6742f634bdabbcfa4b37c1f450cc87b09f9bdfbafe741fcd8e91,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
875b3a989232d39470d6,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715141839575_b7b45144485ab528e29f7f20c818087e.jpg,db3ed734adf8bdac5d2eec6ff7451baf501943149e34360a67900b0d19f6cf6f,test,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
2b55076634dd396c1f54,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715141899556_927d7046b4cb6c9fdf4bc1576d9b3b99.jpg,34883b25117d563122e08ab17ef345e5d3f9cc11d8944b1d39c1ee5b9ed45aeb,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
a289eb9535a7fdff9040,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715141953753_840dad6db436d95e2d138a382b34f867.jpg,8b76c867064960866425832435b8bcee009a73be182707775b09933feab55201,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
f288f5e8365cc5cdb77f,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715142006130_46686c8c324bef016a5cf09b6c303d7d.jpg,0ed3e5e30e1c030302bc036f0307be1e6ea0cc1162602eec0fb426b6d1e1b5e6,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
3726251beb41f4eb0c03,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715142059955_714428cc11c0a10913b3b74dd846590d.jpg,6a129961b43b63c64b203906fad5ca0bc01a5d552fd599476750d2d225da027d,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
d8841e2e85afc38a31d8,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715142077494_ab24c35df3ee1fd78c4a418b36519a9d.jpg,7778063da2ef08d3b3a8bfa203a4ad5f18402e7150ff0da7b1dc31f9f34c9c53,test,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
384cdbb40ae282af3a9b,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715142094388_c5aff9d8c06cb2f2846d510846da43cc.jpg,16b9efb8d7b0519f05b4ffc613123090d206a8eaea2a47f57ef163d212ec96f2,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
9f7273644c072e4a696d,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715142111427_710989d5ad90708c35b310578e9c654f.jpg,24e29037ec5b0bb5cc7e12653dba3e102d64d80e35c7fbe69fd5eff8187d245c,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
ba22cc8916135b56d29d,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715142129089_015c9550aeccc7dd88d56342f7ce6df6.jpg,31dfebc59aefd32045fe1cc6adbe0310d852d35a5d577072cb9abd0142380f76,validation,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
47d7323ef2d8273272d9,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715142153919_def0b39ba7565c8f6d5509d4cdd83188.jpg,b528f3e725ad7f56101d6fcc01a39f7e3b94181f4896db0d584639dc2a10240f,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
61d12a04a348c355d9c2,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715142175514_74ff4f760e4aa9e5573656dd7197889c.jpg,534e30c442b66d2290b9009324d221ac31b46acdb2d153148c82c4957f810be7,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
42a0b4d8fcfee37be4d2,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715142193394_b30a0cc8a4160e93e5340cc2d37f7490.jpg,b77c5c9aa4c9cb6f5b727fe315ebd4d03a1910d5bbbb7341829a628d77113cb4,validation,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
a4b65f840abc2ee36a52,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715142212681_2e4b5f2d5015cf5252daf3e7bdf1c455.jpg,1753566a6a72d36868f924916c1ecba789f491b5fbc9db3abc09ce38f67a2b33,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
961d0448acd2b581019e,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715142229857_c6b81d36db95f193a6b59ac535fea2cc.jpg,b910b800435e588c5c942f78116ff1209bf50909f585623746602b27230288a9,validation,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
b8362c01aa38f56b0b97,Soil_Labeled_Data/M_20_30/L_70_80/alluvial/z5715142251106_f70a13549cdc2cbc53d4da6e12f77581.jpg,56e5ae7d0ed513736bd0ce7a97fa1bdeb8a90f88184db4ef0b3f4e0875471656,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
8e0f84f85cef52724dd1,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715154628095_a9bcdf25f0a8437ee807f507e19a6a42.jpg,2267847d6f58995f1af6c2b9c4888db175693a35297475edccd372aba81b622c,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
18bcce2ded4c80ef5895,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715154694429_cc7bca9e043d901ec8ba8b95351d2c13.jpg,1f446275cf5dee3d95789a720d1a99ba854caeba7ba216e61d356eb412bd6579,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
a7d297a6c91b2fc5d428,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715154759648_2bea1e2bde70e53d05e49b920cdc3c54.jpg,153051d0b5b83e9b75a176ded0f0ef802c41a8c510291559ced3613bf748eb4d,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
67a6bf27d4b5adb87a19,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715154829389_d459a5c888e882c8a67cf4684a25e366.jpg,4ef996115bd2c85149d5ca2014de051d702f4b9bab103ad0ab82b16a7e0c10a0,validation,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
dbf93005e51497a95d3c,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715154893836_ac8d026c4246b4448b9d8d815802f0ef.jpg,e69a8329e0d6c6490ae90a4e0b5a85e9b0a5978a608a7b9e13c2762549d86fc3,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
95ebbd84ec90b95fb0fa,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715154950906_359038df0a9fa17e3f3dcfc35df0334a.jpg,8559cddb96a962349d943ce2b2c44af4452df29a2812ef802fbd345dfc3a234a,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
9ba15ab1ce56299bb387,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715155018239_a2088e814f7d53017e0930a1d61a4b09.jpg,f530178b25c28d1dd7f64b5a7fef894373219e41d358f1d192aea1965f3f2348,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
fe59572f0cdf7db15268,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715155078226_86be463ba2c0168419ae111aae84315a.jpg,12111b848ff92ca4f22f1ffe98a2f0f540cd58149f88edb61fa84c1e9f9ecea1,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
9e57e4eb5836ea9e385f,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715155130818_0d32066d91f04a6dbe2f01789fbc1971.jpg,10238e16d8c7d2359ec4fc104aaf0e0334e4a25a8985ed7a94efd5f18445da45,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
97f4dbbf7b22c9e06c44,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715155149222_ec75df294037e6cdfdcd2d19d4207418.jpg,1fddef11a5cff5b176feb06dba004a13acbe227a82ce4c06ef259041fd6b1180,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
93ca057b944d8633f5f6,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715155216534_5ed9f8578971347e1efa72a37a027b61.jpg,4a8b8c3944224feaab5a8b5e178dab41c932d684a45eea8138a87203fc166a4c,validation,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
4967ced365dc7ac9acb2,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715155239735_cfe5f7ea45fd6cab12159e518531398a.jpg,65cf094faeb70e9b7f7657115ff9d7baf5728fe941f9b4ba4b8d6f93ed2089c4,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
74faae1eb79b8a2628e4,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715155256691_1ffc49a4a060498ad81e81a4563cb24c.jpg,016d6dc5e856d058c0abce179cd492af21d1af09ac9886cfdb76a17f1a69a23b,test,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
90c23b93d851e4a4da72,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715155276089_47f01a6986cc6bb9df758646446b66a0.jpg,b45cc0d6dbbe3baf53dea09625961134c9c699fbd0e36a34ebbb453031c83e44,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
51f2726b5a71a58975a0,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715155307410_ef1fec805684af84f2f37deeee4fb2ed.jpg,d457b924ae63369629193961ad76324848e7e919e7b7f365f5453408bd7e925c,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
22ee551666ec74e1838a,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715155307410_ef1fec805684af84f2f37deeee4fb2ed_aug_00_clay_red.jpg,4060831bf219de24966279758d660122feb9db3fe347f7957b534d45939f0303,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
ceaf988a24e9319c722c,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715155325373_647e9f4cfa6c3b3378197c3614a255ef.jpg,4e5e58cf46e0f8c85461fd588969daeadab44c732479606daa067763d142a0c9,test,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
c9bba634e43b21b1ee26,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715155340868_73cf864fb83738ffcafc325491db7adc.jpg,823f83c1dff8f79f07fae99e7d5e316cb6eb57112745aeba523ea1f1540c765f,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
bfc482197fce5f559304,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715155359176_80249e0afc3ce2cfb3da56418c94bb29.jpg,3cf4aa53524b1de6f3b387ee6a25fa64a0314b5e5d6ab4e7b46f43b2171e12e2,test,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
dcd44004ae2001386831,Soil_Labeled_Data/M_20_30/L_80_90/alluvial/z5715155376957_341732d07e349f2bacec318c53cd64ce.jpg,c46ccdb9a6d5bc7b059c650e73afe0ade880a5d6ccfcf67c450f4a300827e892,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
f46c3dd138fd5a6434ca,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167026571_19bcde73f295214eb7cdca1c09787b9f.jpg,5f7ebd71fe27b097f8a7109040fa9a50b263028f457de1684c40e8d5b5a65471,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
e4aaaa31f98e464a328b,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167099253_f3688f351d242ed3f65ffa7333d90c3d.jpg,cf64325e047709f77bbce59a1fef39b5fdf9e23631706fac4605c5a40ebcb7b2,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
8a77d2505963b366233e,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167160855_cc3d803a96692411eb7cbd66dd33d343.jpg,782f905e5fa4b3124b010a1b09d82cdb2545064ca29730953556e8412e9a8713,validation,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
9c13ef23e95ef0c9737d,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167229674_fbe6ed9be336993e4d81801d9e1799f0.jpg,022e146986e542b419b15e89a97ca3dfebd73add9275c28cff44cdc4d793ec8f,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
e86479c5b19a1db98613,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167299184_616dc5be768e241649cdf82f36dfc56b.jpg,020e9b34a3b42bc72e84105b5a3f1543f7bc8feb94b4b0c3fb7fde9055246ca3,test,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
32dbedb83874ced4573c,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167366438_ed1e0728e6ae5f3c68027def7da347b4.jpg,817ce617a4533b8b90335a9e534b9beb611169346c6b1c801d279296da17a32c,validation,HISTORICALLY_EXPOSED,False,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
27d58fcaeb702ed6d416,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167438957_57729a9beb2e994e262d89d8560da971.jpg,6f8f458f9e6101a02da8ae4a466258a796d0e8ccafc15b574425650006b1507c,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
cc769fc7e074ef4aa025,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167503417_05ff7265735eb75e8358c50617543a22.jpg,7472573092b698b71c16076919152aa6cc71a62b5cbfc385c7c4888e77afaef8,train,HISTORICALLY_EXPOSED,True,True,"High-confidence fine-tune notebooks build one dataset from all 2057 rows. For fallback rows, sample identity was exposed although historical augmented bytes are not reproducible."
