duplicate_group_id,group_size,sample_id,relative_path,effective_relative_path,sha256,split
sha256:94810c6b3fdfa00d,2,967ff7012e4ac03f413f,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720143012313_856304851294ecc8b5397b9311a48d88.jpg,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720143012313_856304851294ecc8b5397b9311a48d88.jpg,94810c6b3fdfa00d052e30ee95c826701f36d5f4d5e9255127c10e702b24802f,test
sha256:94810c6b3fdfa00d,2,5c75b54d520bda715cd1,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720143012313_856304851294ecc8b5397b9311a48d88.jpg,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720143012313_856304851294ecc8b5397b9311a48d88.jpg,94810c6b3fdfa00d052e30ee95c826701f36d5f4d5e9255127c10e702b24802f,test
sha256:9650caa2b1d13f95,2,c8faee8fb0285caf4888,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720143191868_a2e1d248c34ba593baf30b4defe0d1dd.jpg,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720143191868_a2e1d248c34ba593baf30b4defe0d1dd.jpg,9650caa2b1d13f950242ad63651c99f623a0fd736adc8468372e2f4148af1032,train
sha256:9650caa2b1d13f95,2,680b31f6585af7088c07,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720143191868_a2e1d248c34ba593baf30b4defe0d1dd.jpg,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720143191868_a2e1d248c34ba593baf30b4defe0d1dd.jpg,9650caa2b1d13f950242ad63651c99f623a0fd736adc8468372e2f4148af1032,train
sha256:9905aa20c91ef10e,3,c8b7c04fd443f160cc9b,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720143165808_c048ad1ab07ddbb36a302d65772e88c8.jpg,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720143165808_c048ad1ab07ddbb36a302d65772e88c8.jpg,9905aa20c91ef10e1318eef77539884be05c4c10b902e962b74c76325f6724c8,validation
sha256:9905aa20c91ef10e,3,0d7bdeb3138e8f4fb591,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/z5720143165808_c048ad1ab07ddbb36a302d65772e88c8.jpg,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/z5720143165808_c048ad1ab07ddbb36a302d65772e88c8.jpg,9905aa20c91ef10e1318eef77539884be05c4c10b902e962b74c76325f6724c8,validation
sha256:9905aa20c91ef10e,3,e2dcaba025409f3004e6,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720143165808_c048ad1ab07ddbb36a302d65772e88c8.jpg,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720143165808_c048ad1ab07ddbb36a302d65772e88c8.jpg,9905aa20c91ef10e1318eef77539884be05c4c10b902e962b74c76325f6724c8,validation
sha256:9a626aede8c742d3,3,37b10fe38ef3245b0c3d,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115800429_ff01c46a0bb2fd04a0bcfaa21477768c.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115800429_ff01c46a0bb2fd04a0bcfaa21477768c.jpg,9a626aede8c742d3909a22277e5a046d567ff352bc7d86b1afa44be176987d0f,test
sha256:9a626aede8c742d3,3,78fb1b4ac2001158583b,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720115800429_ff01c46a0bb2fd04a0bcfaa21477768c.jpg,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720115800429_ff01c46a0bb2fd04a0bcfaa21477768c.jpg,9a626aede8c742d3909a22277e5a046d567ff352bc7d86b1afa44be176987d0f,test
sha256:9a626aede8c742d3,3,f3e98c79441983bb4324,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720115800429_ff01c46a0bb2fd04a0bcfaa21477768c.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720115800429_ff01c46a0bb2fd04a0bcfaa21477768c.jpg,9a626aede8c742d3909a22277e5a046d567ff352bc7d86b1afa44be176987d0f,test
sha256:a1d2f3dcbdb6deac,2,a558ac5f3bb9b35369ee,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720143115861_efed4878483a1f7e23629c7386a6d09d.jpg,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720143115861_efed4878483a1f7e23629c7386a6d09d.jpg,a1d2f3dcbdb6deac51cc360ad72c91414c27231fa74aed3ec9a80915a864b819,test
sha256:a1d2f3dcbdb6deac,2,7940075ef00f6fb6e99a,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720143115861_efed4878483a1f7e23629c7386a6d09d.jpg,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720143115861_efed4878483a1f7e23629c7386a6d09d.jpg,a1d2f3dcbdb6deac51cc360ad72c91414c27231fa74aed3ec9a80915a864b819,test
sha256:ad01962ff96b59c7,3,d548a2e31f798220120b,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720143090213_a08a9f5a97cdc656748cb7fa75edf338.jpg,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720143090213_a08a9f5a97cdc656748cb7fa75edf338.jpg,ad01962ff96b59c7f2e01deccfcfb26565289a1874d4cb18321c4c670dac82f3,validation
sha256:ad01962ff96b59c7,3,c9d19a6677d7aa1165e3,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/z5720143090213_a08a9f5a97cdc656748cb7fa75edf338.jpg,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/z5720143090213_a08a9f5a97cdc656748cb7fa75edf338.jpg,ad01962ff96b59c7f2e01deccfcfb26565289a1874d4cb18321c4c670dac82f3,validation
sha256:ad01962ff96b59c7,3,1619b4ddca06207375ef,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720143090213_a08a9f5a97cdc656748cb7fa75edf338.jpg,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720143090213_a08a9f5a97cdc656748cb7fa75edf338.jpg,ad01962ff96b59c7f2e01deccfcfb26565289a1874d4cb18321c4c670dac82f3,validation
sha256:ade40a65a23d3063,3,2110bdaa4c861acb2b14,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720143180627_8991003c4168f68248331f4ae3cb75d1.jpg,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720143180627_8991003c4168f68248331f4ae3cb75d1.jpg,ade40a65a23d306319ba2fadfc9c4d5eeaf049ca4046bd5fc41ea69a2e373fa9,train
sha256:ade40a65a23d3063,3,d8dc21d0481fe80893b1,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/z5720143180627_8991003c4168f68248331f4ae3cb75d1.jpg,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/z5720143180627_8991003c4168f68248331f4ae3cb75d1.jpg,ade40a65a23d306319ba2fadfc9c4d5eeaf049ca4046bd5fc41ea69a2e373fa9,train
sha256:ade40a65a23d3063,3,467e679fd7981577620c,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720143180627_8991003c4168f68248331f4ae3cb75d1.jpg,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720143180627_8991003c4168f68248331f4ae3cb75d1.jpg,ade40a65a23d306319ba2fadfc9c4d5eeaf049ca4046bd5fc41ea69a2e373fa9,train
sha256:af54ceee1e6ea7ef,3,7d74920e75c420fd82ac,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115833149_ed8419086eec88fa81ae29e84dd8ee29.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115833149_ed8419086eec88fa81ae29e84dd8ee29.jpg,af54ceee1e6ea7ef7a866eb66ec5f0714bf947da83ee39e15e5e8cab789a92e8,train
sha256:af54ceee1e6ea7ef,3,9a5e988d05401c6bb634,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720115833149_ed8419086eec88fa81ae29e84dd8ee29.jpg,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720115833149_ed8419086eec88fa81ae29e84dd8ee29.jpg,af54ceee1e6ea7ef7a866eb66ec5f0714bf947da83ee39e15e5e8cab789a92e8,train
sha256:af54ceee1e6ea7ef,3,1fa543af29f836ba939d,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720115833149_ed8419086eec88fa81ae29e84dd8ee29.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720115833149_ed8419086eec88fa81ae29e84dd8ee29.jpg,af54ceee1e6ea7ef7a866eb66ec5f0714bf947da83ee39e15e5e8cab789a92e8,train
sha256:b2d381061e86750c,3,e27227412855f6a4f9de,Soil_Labeled_Data/M_10_20/L_70_80/alluvial/IMG_0702.JPG,Soil_Labeled_Data/M_10_20/L_70_80/alluvial/IMG_0702.JPG,b2d381061e86750c596ea90c359ce7104609d9708781c75c65ed9c99f3190381,validation
sha256:b2d381061e86750c,3,345748309ec170eaa67a,Soil_Labeled_Data/M_10_20/L_70_80/alluvial/IMG_0705.JPG,Soil_Labeled_Data/M_10_20/L_70_80/alluvial/IMG_0705.JPG,b2d381061e86750c596ea90c359ce7104609d9708781c75c65ed9c99f3190381,validation
sha256:b2d381061e86750c,3,6d4e6ee82a1c87426cb3,Soil_Labeled_Data/M_10_20/L_70_80/alluvial/IMG_0706.JPG,Soil_Labeled_Data/M_10_20/L_70_80/alluvial/IMG_0706.JPG,b2d381061e86750c596ea90c359ce7104609d9708781c75c65ed9c99f3190381,validation
sha256:b31a63d28142efd5,4,eb498ebfeb5f7a938612,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115942754_8be2331cdea2f08eaa20a4d16f47702e.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115942754_8be2331cdea2f08eaa20a4d16f47702e.jpg,b31a63d28142efd56024bd0e38ee4b1118ecaf2eca2f4cb0c721d8c954f5bcb9,train
sha256:b31a63d28142efd5,4,4a665346df06d3fb7205,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720115942754_8be2331cdea2f08eaa20a4d16f47702e.jpg,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720115942754_8be2331cdea2f08eaa20a4d16f47702e.jpg,b31a63d28142efd56024bd0e38ee4b1118ecaf2eca2f4cb0c721d8c954f5bcb9,train
sha256:b31a63d28142efd5,4,24fb23db17c1c696afa6,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720115942754_8be2331cdea2f08eaa20a4d16f47702e.jpg,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720115942754_8be2331cdea2f08eaa20a4d16f47702e.jpg,b31a63d28142efd56024bd0e38ee4b1118ecaf2eca2f4cb0c721d8c954f5bcb9,train
sha256:b31a63d28142efd5,4,6f3e63bc1d07f3a2167c,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720115942754_8be2331cdea2f08eaa20a4d16f47702e.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720115942754_8be2331cdea2f08eaa20a4d16f47702e.jpg,b31a63d28142efd56024bd0e38ee4b1118ecaf2eca2f4cb0c721d8c954f5bcb9,train
sha256:c7569787e7431004,3,522f4dc6b54162929fdf,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115653272_3de34aa127a04a50ac17b19f6c26e982.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115653272_3de34aa127a04a50ac17b19f6c26e982.jpg,c7569787e74310048696c82571cedd2cb89e66b961605a3059711b281284b503,test
sha256:c7569787e7431004,3,d5f1ca4f6698101eadd6,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720115653272_3de34aa127a04a50ac17b19f6c26e982.jpg,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720115653272_3de34aa127a04a50ac17b19f6c26e982.jpg,c7569787e74310048696c82571cedd2cb89e66b961605a3059711b281284b503,test
sha256:c7569787e7431004,3,26fd7b73161c46436846,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720115653272_3de34aa127a04a50ac17b19f6c26e982.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720115653272_3de34aa127a04a50ac17b19f6c26e982.jpg,c7569787e74310048696c82571cedd2cb89e66b961605a3059711b281284b503,test
sha256:ca85bf8ff5a35539,2,4cbcebd06995963b1d0b,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720142944680_d4f5166a1f72d6cb4ddfe9316119b767.jpg,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720142944680_d4f5166a1f72d6cb4ddfe9316119b767.jpg,ca85bf8ff5a35539fefbb847acbe12f7f32ecbe248c145a844b511e7bc339c0a,train
sha256:ca85bf8ff5a35539,2,d5a806e97c50b967d5ed,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720142944680_d4f5166a1f72d6cb4ddfe9316119b767.jpg,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720142944680_d4f5166a1f72d6cb4ddfe9316119b767.jpg,ca85bf8ff5a35539fefbb847acbe12f7f32ecbe248c145a844b511e7bc339c0a,train
sha256:cbcffdd73df06e0b,2,5a341cd1b592f07b47e6,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720142535965_7f8fdeed5b9f25c4800540f4c7109134.jpg,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720142535965_7f8fdeed5b9f25c4800540f4c7109134.jpg,cbcffdd73df06e0b072756c13f9f0563e8072b9b0b5a5f3023123493706fc4bd,train
sha256:cbcffdd73df06e0b,2,4e944eb63f277f836438,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720142535965_7f8fdeed5b9f25c4800540f4c7109134.jpg,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720142535965_7f8fdeed5b9f25c4800540f4c7109134.jpg,cbcffdd73df06e0b072756c13f9f0563e8072b9b0b5a5f3023123493706fc4bd,train
sha256:d27c8f193d45dc32,4,ee5f037344150d793037,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720116085194_b4c6d844bda5f6a7533e048925576cdd.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720116085194_b4c6d844bda5f6a7533e048925576cdd.jpg,d27c8f193d45dc320ed6bfa0639a1374901b85f74b60878fbb42dd02333cc0a0,train
sha256:d27c8f193d45dc32,4,485fdb9d28b76ff61729,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720116085194_b4c6d844bda5f6a7533e048925576cdd.jpg,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720116085194_b4c6d844bda5f6a7533e048925576cdd.jpg,d27c8f193d45dc320ed6bfa0639a1374901b85f74b60878fbb42dd02333cc0a0,train
sha256:d27c8f193d45dc32,4,b4f05c22fbe7dab51e15,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720116085194_b4c6d844bda5f6a7533e048925576cdd.jpg,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720116085194_b4c6d844bda5f6a7533e048925576cdd.jpg,d27c8f193d45dc320ed6bfa0639a1374901b85f74b60878fbb42dd02333cc0a0,train
sha256:d27c8f193d45dc32,4,ea70868f5346415b7226,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720116085194_b4c6d844bda5f6a7533e048925576cdd.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720116085194_b4c6d844bda5f6a7533e048925576cdd.jpg,d27c8f193d45dc320ed6bfa0639a1374901b85f74b60878fbb42dd02333cc0a0,train
sha256:d2d846cd4e716f73,3,17326f97c235bfba4264,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115969160_90e7c8fe51469c6537b93b0b5051f46d.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115969160_90e7c8fe51469c6537b93b0b5051f46d.jpg,d2d846cd4e716f7399ac6b2fe8d1b99b43285e9b37aad353e7b55b7f2ba4a9b0,train
sha256:d2d846cd4e716f73,3,a006a8ab8d62d6c421d6,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720115969160_90e7c8fe51469c6537b93b0b5051f46d.jpg,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720115969160_90e7c8fe51469c6537b93b0b5051f46d.jpg,d2d846cd4e716f7399ac6b2fe8d1b99b43285e9b37aad353e7b55b7f2ba4a9b0,train
sha256:d2d846cd4e716f73,3,9d3d89498f757e2dd92f,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720115969160_90e7c8fe51469c6537b93b0b5051f46d.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720115969160_90e7c8fe51469c6537b93b0b5051f46d.jpg,d2d846cd4e716f7399ac6b2fe8d1b99b43285e9b37aad353e7b55b7f2ba4a9b0,train
sha256:da67778185dbfeb3,4,dc2f7322d17c965d4f37,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115687004_c7046b6ed304fe8ccbb693c1af288980.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115687004_c7046b6ed304fe8ccbb693c1af288980.jpg,da67778185dbfeb35e18acd99a4b43850e693e80c558855b36f342b4d4360d30,train
sha256:da67778185dbfeb3,4,0a589880d0b0ee979213,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720115687004_c7046b6ed304fe8ccbb693c1af288980.jpg,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720115687004_c7046b6ed304fe8ccbb693c1af288980.jpg,da67778185dbfeb35e18acd99a4b43850e693e80c558855b36f342b4d4360d30,train
sha256:da67778185dbfeb3,4,d3ca936e6a4c637cefe3,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720115687004_c7046b6ed304fe8ccbb693c1af288980.jpg,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720115687004_c7046b6ed304fe8ccbb693c1af288980.jpg,da67778185dbfeb35e18acd99a4b43850e693e80c558855b36f342b4d4360d30,train
sha256:da67778185dbfeb3,4,1735377141e132151314,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720115687004_c7046b6ed304fe8ccbb693c1af288980.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720115687004_c7046b6ed304fe8ccbb693c1af288980.jpg,da67778185dbfeb35e18acd99a4b43850e693e80c558855b36f342b4d4360d30,train
sha256:e71702166efad6b7,2,11ef52f24adbf37dcfe0,Soil_Labeled_Data/M_10_20/L_80_90/alluvial/IMG_0751.JPG,Soil_Labeled_Data/M_10_20/L_80_90/alluvial/IMG_0751.JPG,e71702166efad6b72f962a665ebf221f6f5a689ab58d63bea2d33f3b5bea0a06,train
sha256:e71702166efad6b7,2,f5c220da2afe85bd166b,Soil_Labeled_Data/M_10_20/L_80_90/alluvial/IMG_0752.JPG,Soil_Labeled_Data/M_10_20/L_80_90/alluvial/IMG_0752.JPG,e71702166efad6b72f962a665ebf221f6f5a689ab58d63bea2d33f3b5bea0a06,train
sha256:e7d94a42af104da7,3,e44f9cc03f7f33c1e7f4,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720116069849_bcc6949c92dd61a3b67028202e4c3c2a.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720116069849_bcc6949c92dd61a3b67028202e4c3c2a.jpg,e7d94a42af104da7bdf576e1af439aa873e09e789ad3de009fe5f51e79b02b3f,train
sha256:e7d94a42af104da7,3,ae5f1b5fa493968282ff,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720116069849_bcc6949c92dd61a3b67028202e4c3c2a.jpg,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720116069849_bcc6949c92dd61a3b67028202e4c3c2a.jpg,e7d94a42af104da7bdf576e1af439aa873e09e789ad3de009fe5f51e79b02b3f,train
sha256:e7d94a42af104da7,3,9206eab7435ff06a712b,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720116069849_bcc6949c92dd61a3b67028202e4c3c2a.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720116069849_bcc6949c92dd61a3b67028202e4c3c2a.jpg,e7d94a42af104da7bdf576e1af439aa873e09e789ad3de009fe5f51e79b02b3f,train
sha256:f6f490aa8c06c3f3,3,ea620fad2572c87eb336,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720142803519_7e7073968e86e15707d41ef2d1f8a1cb.jpg,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720142803519_7e7073968e86e15707d41ef2d1f8a1cb.jpg,f6f490aa8c06c3f394c6af6b860648034089de50325cbb7a66c6e52da0ace352,validation
sha256:f6f490aa8c06c3f3,3,f8ddbb74af8c1be93fc2,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/z5720142803519_7e7073968e86e15707d41ef2d1f8a1cb.jpg,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/z5720142803519_7e7073968e86e15707d41ef2d1f8a1cb.jpg,f6f490aa8c06c3f394c6af6b860648034089de50325cbb7a66c6e52da0ace352,validation
sha256:f6f490aa8c06c3f3,3,d12ab2bb1b4cb5c3ff57,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720142803519_7e7073968e86e15707d41ef2d1f8a1cb.jpg,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720142803519_7e7073968e86e15707d41ef2d1f8a1cb.jpg,f6f490aa8c06c3f394c6af6b860648034089de50325cbb7a66c6e52da0ace352,validation
sha256:f78a84e7b2a6e850,4,bf5347894784387faaf4,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115994271_6ee046f5429b540fab54644ee387967d.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115994271_6ee046f5429b540fab54644ee387967d.jpg,f78a84e7b2a6e850c20e699b6715e85009c356da4b0001f92227be59ff662b36,train
sha256:f78a84e7b2a6e850,4,61cadbb7ab6f98654808,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720115994271_6ee046f5429b540fab54644ee387967d.jpg,Soil_Labeled_Data/M_40_50/L_80_90/alluvial/z5720115994271_6ee046f5429b540fab54644ee387967d.jpg,f78a84e7b2a6e850c20e699b6715e85009c356da4b0001f92227be59ff662b36,train
sha256:f78a84e7b2a6e850,4,a7cd032687a48bf511e8,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720115994271_6ee046f5429b540fab54644ee387967d.jpg,Soil_Labeled_Data/M_50_60/L_80_90/alluvial/z5720115994271_6ee046f5429b540fab54644ee387967d.jpg,f78a84e7b2a6e850c20e699b6715e85009c356da4b0001f92227be59ff662b36,train
sha256:f78a84e7b2a6e850,4,86973bf50510b1a8d8f5,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720115994271_6ee046f5429b540fab54644ee387967d.jpg,Soil_Labeled_Data/M_60_70/L_80_90/alluvial/z5720115994271_6ee046f5429b540fab54644ee387967d.jpg,f78a84e7b2a6e850c20e699b6715e85009c356da4b0001f92227be59ff662b36,train
