near_duplicate_group_id,group_size,unique_sha256_count,sample_id,relative_path,effective_relative_path,sha256,perceptual_hash,split,threshold
phash:1f63adda602b4998,3,3,3f0d7e2f24b42c3d3dcb,Soil_Labeled_Data/M_60_70/L_30_40/alluvial/IMG_0545_M_10_20_gray_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_30_40/alluvial/IMG_0545_M_10_20_gray_brown_M_40_50_gray_brown.jpg,9fc70622bdb351f2b46fee33fcc9d471b50d7b0e9858b05cef64edeadfcde7bf,0b23270a1286860c,train,5
phash:1f63adda602b4998,3,3,f378c1c5596a41572db5,Soil_Labeled_Data/M_70_80/L_30_40/alluvial/IMG_0545_M_10_20_gray_brown_M_40_50_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_70_80/L_30_40/alluvial/IMG_0545_M_10_20_gray_brown_M_40_50_light_brown_M_50_60_dark_brown.jpg,63432c6000480378d76cd56faaa9b59112e319d667dd267711969bb419ab4839,0b23270a02868608,train,5
phash:1f74a9bc25cb6f71,3,3,810845fe2a597a2be788,Soil_Labeled_Data/M_40_50/L_60_70/alluvial/IMG_0248_M_0_10_clayish_red.jpg,Soil_Labeled_Data/M_40_50/L_60_70/alluvial/IMG_0248_M_0_10_clayish_red.jpg,c1b5bc9c84650940dfa3c96f00b8343ee5ca4c47848e3a9cec6ae6298daf096a,5961691726481318,train,5
phash:1f74a9bc25cb6f71,3,3,ef81344911866261395f,Soil_Labeled_Data/M_40_50/L_60_70/alluvial/IMG_0248_M_0_10_gray_brown.jpg,Soil_Labeled_Data/M_40_50/L_60_70/alluvial/IMG_0248_M_0_10_gray_brown.jpg,6ad278def20043f1ccd6ea97662f42841f46f4f99c9eac772de12cd49cec8599,5961691f26481318,train,5
phash:1f74a9bc25cb6f71,3,3,f61a31a0f325629e205e,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0248_M_0_10_clayish_red_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/IMG_0248_M_0_10_clayish_red_M_40_50_dark_brown.jpg,19b6eee65a4dc588fe101da4bd8d03294bfe28f3f3380131aa7a66654da609e0,5961691b26481318,train,5
phash:1faff8c0993d0a20,4,4,906f3586d9bbd541e9e7,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945086578_e3ca39e5b5ab67c958a7fdaed8e174c3.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945086578_e3ca39e5b5ab67c958a7fdaed8e174c3.jpg,152317568da4def3ee28e7ff3fa658ef2e5228b9c7ff77348ca51185a26dd303,212703114f8b2b4c,validation,5
phash:1faff8c0993d0a20,4,4,488072b3f18a68882399,Soil_Labeled_Data/M_40_50/L_50_60/alluvial/z5719945086578_e3ca39e5b5ab67c958a7fdaed8e174c3_M_30_40_gray_brown.jpg,Soil_Labeled_Data/M_40_50/L_50_60/alluvial/z5719945086578_e3ca39e5b5ab67c958a7fdaed8e174c3_M_30_40_gray_brown.jpg,23f66bcb1c063af76377c39a9daecbc2b3e4eee2fe7dd821c9a91891a8f441b0,202723114f8b2b4c,validation,5
phash:1faff8c0993d0a20,4,4,e0adb2f06def1311011a,Soil_Labeled_Data/M_70_80/L_50_60/alluvial/z5719945086578_e3ca39e5b5ab67c958a7fdaed8e174c3_M_30_40_clayish_red_M_40_50_dark_brown_M_60_70_clay_red.jpg,Soil_Labeled_Data/M_70_80/L_50_60/alluvial/z5719945086578_e3ca39e5b5ab67c958a7fdaed8e174c3_M_30_40_clayish_red_M_40_50_dark_brown_M_60_70_clay_red.jpg,6b4727a2d046dd427d005005290ca92df6212e403802d8fc9a56a452598d8c22,002703114f8b034c,validation,5
phash:1faff8c0993d0a20,4,4,4ddd5df2010627f0c313,Soil_Labeled_Data/M_70_80/L_50_60/alluvial/z5719945086578_e3ca39e5b5ab67c958a7fdaed8e174c3_M_30_40_clayish_red_M_40_50_gray_brown_M_50_60_clay_red.jpg,Soil_Labeled_Data/M_70_80/L_50_60/alluvial/z5719945086578_e3ca39e5b5ab67c958a7fdaed8e174c3_M_30_40_clayish_red_M_40_50_gray_brown_M_50_60_clay_red.jpg,ea81cf6b85f3f95107f47a96b65d0088e41cdb9eb18c5a49acaddd2dc6aea4da,412503114f8b2b4c,validation,5
phash:2046b74097299a13,2,2,8fd8f57b480b058ff670,Soil_Labeled_Data/M_10_20/L_40_50/alluvial/IMG_0585.JPG,Soil_Labeled_Data/M_10_20/L_40_50/alluvial/IMG_0585.JPG,edc58d0d79277488a466d73a87fe82f673dd97c3a582ba13e9a6dfd1b399f18f,6707678d82078fb3,train,5
phash:2046b74097299a13,2,2,0b783ae02f7f663eaaec,Soil_Labeled_Data/M_40_50/L_40_50/alluvial/IMG_0585_M_10_20_light_brown.jpg,Soil_Labeled_Data/M_40_50/L_40_50/alluvial/IMG_0585_M_10_20_light_brown.jpg,937128f1eb9df0675f76f372060740fcc106374e893dcf6cda0e494644b2328e,6707668d8a078fb3,train,5
phash:218e36ff96d159b4,2,2,bef8b40609eddfb4b2df,Soil_Labeled_Data/M_0_10/L_50_60/alluvial/IMG_0205.JPG,Soil_Labeled_Data/M_0_10/L_50_60/alluvial/IMG_0205.JPG,41ecd2ef0d482c4f70c60e00a717d16aae9eaedb2216faafbe3d13a315a75681,b9950d0f2d640615,train,5
phash:218e36ff96d159b4,2,2,e62e13bee98ab695644c,Soil_Labeled_Data/M_0_10/L_50_60/alluvial/IMG_0205_aug_02_gray_brown.jpg,Soil_Labeled_Data/M_0_10/L_50_60/alluvial/IMG_0205_aug_02_gray_brown.jpg,7290bb253658f935a1bad77ed7b69716b707b362abfe9be1b89afd0a4486e289,b9950c0f2d640615,train,5
phash:21dcf13ae7c61d65,2,2,6f91b853f984bc4f8d6f,Soil_Labeled_Data/M_60_70/L_10_20/alluvial/IMG_0456_M_10_20_gray_brown_M_40_50_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_10_20/alluvial/IMG_0456_M_10_20_gray_brown_M_40_50_gray_brown_M_50_60_gray_brown.jpg,57418746d3a7225c2f2461b8e7fe64063cfe35cb25455c05143b6aec679ea0fb,c30753290f8c4a63,validation,5
phash:21dcf13ae7c61d65,2,2,10a09e22f2dbe5971b4f,Soil_Labeled_Data/M_60_70/L_10_20/alluvial/IMG_0456_M_10_20_pale_yellow_M_40_50_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_10_20/alluvial/IMG_0456_M_10_20_pale_yellow_M_40_50_gray_brown_M_50_60_gray_brown.jpg,2390e05af005523758ef8192f2e7c8f53190abfb73d7a1c9bc4df3de4f9202e3,c307532b0f0c4a63,validation,5
phash:221b56b65a88ae8d,3,3,1d1622a9240107ad6fc0,Soil_Labeled_Data/M_0_10/L_90_100/alluvial/IMG_0382.JPG,Soil_Labeled_Data/M_0_10/L_90_100/alluvial/IMG_0382.JPG,d81d41e7d8c948b0cf49ceaee163665819dd82ab834520925df4b36665bbefaf,d1696960080c1e09,train,5
phash:221b56b65a88ae8d,3,3,a3e5836cdb6c95f37d96,Soil_Labeled_Data/M_70_80/L_90_100/alluvial/M_70_80_L_90_100_0035_clay_red.jpg,Soil_Labeled_Data/M_70_80/L_90_100/alluvial/M_70_80_L_90_100_0035_clay_red.jpg,7086e7805d751c3269df48eca598f63fc81fabefc687da30e11f03362042078d,51696870080c1c09,train,5
phash:221b56b65a88ae8d,3,3,f708401c0e5f70ce7f1c,Soil_Labeled_Data/M_80_90/L_90_100/alluvial/M_80_90_L_90_100_0010_dark_brown.jpg,Soil_Labeled_Data/M_80_90/L_90_100/alluvial/M_80_90_L_90_100_0010_dark_brown.jpg,61e264703e13c598974b79e2605e0f9fa335b504fafad622ff63c176d97f91bc,d1696060080c1c08,train,5
phash:222099dae69a0921,3,3,f9665bb7f6de3ef814fa,Soil_Labeled_Data/M_0_10/L_70_80/alluvial/IMG_0301.JPG,Soil_Labeled_Data/M_0_10/L_70_80/alluvial/IMG_0301.JPG,b678650cef13042bf6015e51c3bcab78cf386a18f24dc7897bcc1902c2337587,a7a789106a4ac22a,train,5
phash:222099dae69a0921,3,3,0d8f7da70777053f773d,Soil_Labeled_Data/M_70_80/L_70_80/alluvial/IMG_0301_M_0_10_pale_yellow_M_40_50_dark_brown_M_60_70_dark_brown.jpg,Soil_Labeled_Data/M_70_80/L_70_80/alluvial/IMG_0301_M_0_10_pale_yellow_M_40_50_dark_brown_M_60_70_dark_brown.jpg,31f89116a4d6166fc7d142ff82c2134c7e7f30596df082a90536426e41d5f236,a7a78910624a9228,train,5
phash:222099dae69a0921,3,3,dfd7b5aaebe59524cd30,Soil_Labeled_Data/M_90_100/L_70_80/alluvial/IMG_0301_M_0_10_pale_yellow_M_40_50_dark_brown_M_60_70_dark_brown_M_70_80_clay_red_M_80_90_dark_brown.jpg,Soil_Labeled_Data/M_90_100/L_70_80/alluvial/IMG_0301_M_0_10_pale_yellow_M_40_50_dark_brown_M_60_70_dark_brown_M_70_80_clay_red_M_80_90_dark_brown.jpg,a99ee5d3f99f7f31a33233feb26306633deeee855b338e6d50d89a8277477870,a7a7891040489028,train,5
phash:2239954b40c98c02,7,7,141c64876c8956a90740,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b.jpg,Soil_Labeled_Data/M_20_30/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b.jpg,ecb8c6c181da4ca5a895f55437024872b2d8c86c7eda2c55169616ad62b05970,468f2e565c9cb397,train,5
phash:2239954b40c98c02,7,7,00393ce1b7d74e70cb6f,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown.jpg,a10ddc66cad2d20c5f4fda000e6980aa51b2d7f71f5f7b056d4203c2aa4e8c86,468f2e565c9cb397,train,5
phash:2239954b40c98c02,7,7,64c9d92796fbb7ba2c69,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown.jpg,bcc5f8f04eb0960722e78e888acd6978ba069286e3d3ca732e7f37b3f1a98f51,468f2e565c9cb397,train,5
phash:2239954b40c98c02,7,7,559109eb0dcc1ab58541,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown.jpg,f2caa503ffbe2d14b7666eef192b7efd7be4950bd2a1aaf42ebb5d1302d377bb,469f2e565c9cb397,train,5
phash:2239954b40c98c02,7,7,b2fd40d27d6ad590cc84,Soil_Labeled_Data/M_80_90/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown_M_70_80_clay_red.jpg,Soil_Labeled_Data/M_80_90/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown_M_70_80_clay_red.jpg,dd5b83238b84fe19faabf3aa1b036eaceb2626b6ce8ae5a2682c0332848b02fa,468f2e565c9cb397,train,5
phash:2239954b40c98c02,7,7,abbbbc298182bcfacebc,Soil_Labeled_Data/M_90_100/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown_M_60_70_clay_red_M_80_90_wet_gray.jpg,Soil_Labeled_Data/M_90_100/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown_M_60_70_clay_red_M_80_90_wet_gray.jpg,7b83e7ea86c1098e1e1395cfc723caa5160969d9a43008e6fdd54405814927e4,068b2e564c9cb193,train,5
phash:2239954b40c98c02,7,7,cd88d345240d851a310f,Soil_Labeled_Data/M_90_100/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown_M_70_80_clay_red_M_80_90_wet_gray.jpg,Soil_Labeled_Data/M_90_100/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown_M_30_40_light_brown_M_50_60_dark_brown_M_70_80_clay_red_M_80_90_wet_gray.jpg,821d2f68e657336db4e4d0a0c2e3446f7f80d0ccf4969499e65ec8ae9b7a382a,46872e565c9cb295,train,5
phash:22eb69568175d464,3,2,4cbcebd06995963b1d0b,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720142944680_d4f5166a1f72d6cb4ddfe9316119b767.jpg,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720142944680_d4f5166a1f72d6cb4ddfe9316119b767.jpg,ca85bf8ff5a35539fefbb847acbe12f7f32ecbe248c145a844b511e7bc339c0a,68db3030a66c304d,train,5
phash:22eb69568175d464,3,2,d5a806e97c50b967d5ed,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720142944680_d4f5166a1f72d6cb4ddfe9316119b767.jpg,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720142944680_d4f5166a1f72d6cb4ddfe9316119b767.jpg,ca85bf8ff5a35539fefbb847acbe12f7f32ecbe248c145a844b511e7bc339c0a,68db3030a66c304d,train,5
phash:22eb69568175d464,3,2,c09ceb9766635baa8ba5,Soil_Labeled_Data/M_60_70/L_90_100/alluvial/M_60_70_L_90_100_0028_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_90_100/alluvial/M_60_70_L_90_100_0028_gray_brown.jpg,9b0b487ccdadeb559d349b5670546696581398118e542962cecef695a43575e8,68da3030a66c304d,train,5
phash:237d3461c22957a5,4,4,3ea5489ca58856f98e62,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719915206794_043f99c4e48d30a3c242949620c8fbd3.jpg,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719915206794_043f99c4e48d30a3c242949620c8fbd3.jpg,7adb30b1e8b914994855e637335a08b67c010f0bdef1b4765926f1400fec66a2,8b3a33f3b393a517,test,5
phash:237d3461c22957a5,4,4,82ef1f467a854d3e321b,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915206794_043f99c4e48d30a3c242949620c8fbd3_M_30_40_gray_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915206794_043f99c4e48d30a3c242949620c8fbd3_M_30_40_gray_brown_M_50_60_gray_brown.jpg,8597d318ebefb6e649f8fe4186f1817c01ce8e534e25087eebc98a448b38eef2,8b3233d3b393a517,test,5
phash:237d3461c22957a5,4,4,03308908ee3263f3ecaa,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915206794_043f99c4e48d30a3c242949620c8fbd3_M_30_40_pale_yellow_M_40_50_light_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915206794_043f99c4e48d30a3c242949620c8fbd3_M_30_40_pale_yellow_M_40_50_light_brown_M_50_60_dark_brown.jpg,074f63abc81b7ca4e81b3296c7d91344895719e98132cdb989f50282703303fb,8b3a33f3b393a517,test,5
phash:237d3461c22957a5,4,4,c7890b833bc4ac48b533,Soil_Labeled_Data/M_70_80/L_40_50/alluvial/z5719915206794_043f99c4e48d30a3c242949620c8fbd3_M_30_40_pale_yellow_M_40_50_light_brown_M_50_60_clay_red.jpg,Soil_Labeled_Data/M_70_80/L_40_50/alluvial/z5719915206794_043f99c4e48d30a3c242949620c8fbd3_M_30_40_pale_yellow_M_40_50_light_brown_M_50_60_clay_red.jpg,bf8addc960c23fc57e67007b36e86cb04f69f303d37d6cfaf2850fb8af96ef9c,8b3a33d3b393a517,test,5
phash:24cad31affe7fb9c,5,5,2ad961a40803916932d4,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719915050807_883061f62d1ba096fe786e33783493ac.jpg,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719915050807_883061f62d1ba096fe786e33783493ac.jpg,16cb88b9712205f5898037e8a464e7727fdb0298f75b47ca27902320c4cc3d54,002707070382a60d,train,5
phash:24cad31affe7fb9c,5,5,c07449ea29869848826e,Soil_Labeled_Data/M_50_60/L_40_50/alluvial/z5719915050807_883061f62d1ba096fe786e33783493ac_M_30_40_gray_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_40_50/alluvial/z5719915050807_883061f62d1ba096fe786e33783493ac_M_30_40_gray_brown_M_40_50_light_brown.jpg,deb5a133e29449e21cf9a04d15bb84f65ee67b130e70387c27e432203db12148,002717070382a60d,train,5
phash:24cad31affe7fb9c,5,5,c6c2755207c420e00cc7,Soil_Labeled_Data/M_50_60/L_40_50/alluvial/z5719915050807_883061f62d1ba096fe786e33783493ac_M_30_40_light_brown_M_40_50_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_40_50/alluvial/z5719915050807_883061f62d1ba096fe786e33783493ac_M_30_40_light_brown_M_40_50_light_brown.jpg,fdbd74626c3a22ad8b0d1dcc77b064ea11286f53eb9391ce08fb155dfdff19ae,002707070382260d,train,5
phash:24cad31affe7fb9c,5,5,578f41376b8d4a826588,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915050807_883061f62d1ba096fe786e33783493ac_M_30_40_gray_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,Soil_Labeled_Data/M_60_70/L_40_50/alluvial/z5719915050807_883061f62d1ba096fe786e33783493ac_M_30_40_gray_brown_M_40_50_light_brown_M_50_60_gray_brown.jpg,51843502657dce864e5323e275bfef20003eb4b86e0f01b881f918b1d5dd6855,002707070382a60d,train,5
phash:24cad31affe7fb9c,5,5,9e80c953cd56dd56dfbe,Soil_Labeled_Data/M_80_90/L_40_50/alluvial/z5719915050807_883061f62d1ba096fe786e33783493ac_M_30_40_light_brown_M_40_50_light_brown_M_50_60_clay_red_M_70_80_clay_red.jpg,Soil_Labeled_Data/M_80_90/L_40_50/alluvial/z5719915050807_883061f62d1ba096fe786e33783493ac_M_30_40_light_brown_M_40_50_light_brown_M_50_60_clay_red_M_70_80_clay_red.jpg,09c5ed917e4b1f7d60efea64e4982ee27c5a9a9c48d8414ae16c8fb09610b914,002707050382a60c,train,5
phash:24d6e849b24f4f55,2,2,060ab918d09d12253ecc,Soil_Labeled_Data/M_70_80/L_30_40/alluvial/IMG_0558_M_10_20_light_brown_M_40_50_light_brown_M_50_60_clay_red.jpg,Soil_Labeled_Data/M_70_80/L_30_40/alluvial/IMG_0558_M_10_20_light_brown_M_40_50_light_brown_M_50_60_clay_red.jpg,307ad22ce73914af8c49a68c9cd76046726fb84db86861776e4c8db26e4e73e9,8313039242030404,train,5
phash:24d6e849b24f4f55,2,2,d2ac6ef890b35819f1d6,Soil_Labeled_Data/M_80_90/L_30_40/alluvial/IMG_0558_M_10_20_light_brown_M_40_50_light_brown_M_50_60_clay_red_M_70_80_clay_red.jpg,Soil_Labeled_Data/M_80_90/L_30_40/alluvial/IMG_0558_M_10_20_light_brown_M_40_50_light_brown_M_50_60_clay_red_M_70_80_clay_red.jpg,a2350befaebfdf64f711f876ea2a143fc60af37ffdf7ddbcf02905b1041f11de,8113821202030404,train,5
phash:252bcc7e88528538,2,2,461f8163d3f3b5404fdf,Soil_Labeled_Data/M_10_20/L_50_60/alluvial/IMG_0640.JPG,Soil_Labeled_Data/M_10_20/L_50_60/alluvial/IMG_0640.JPG,16b6664328cb560bf2dcc204aca8e55d270d5122f69ed682b196f3f850cf6d5b,0c46a72771193a6e,test,5
phash:252bcc7e88528538,2,2,c4f9d583630e9f53aefe,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0640_M_10_20_light_brown_M_40_50_gray_brown.jpg,Soil_Labeled_Data/M_50_60/L_50_60/alluvial/IMG_0640_M_10_20_light_brown_M_40_50_gray_brown.jpg,8a42c1b9f6b64f33cc1e85828d4bd6827dbea4c0e743da4c5855ea3012e15aea,0c46a72771193a6e,test,5
phash:25a20c412fc48b30,6,6,8355b1dc468b6a2455a3,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0374_M_0_10_clayish_red.jpg,Soil_Labeled_Data/M_40_50/L_90_100/alluvial/IMG_0374_M_0_10_clayish_red.jpg,b0e726625efefc0c0c78d062262edf54dbbaea6bd066e028a3a57134d9516965,0c4386e2a2e647a7,train,5
phash:25a20c412fc48b30,6,6,908a76a0710b8a6b1a46,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/M_50_60_L_90_100_0075_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/M_50_60_L_90_100_0075_light_brown.jpg,0915de8c97774ca8b60e42ab1f8039f1541ec732049a6be95fbfdc54f3234c9a,0c4b86e2a26647a7,train,5
phash:25a20c412fc48b30,6,6,6cc75a8db9ca905f1945,Soil_Labeled_Data/M_60_70/L_90_100/alluvial/M_60_70_L_90_100_0086_wet_gray.jpg,Soil_Labeled_Data/M_60_70/L_90_100/alluvial/M_60_70_L_90_100_0086_wet_gray.jpg,fee08a31687061b4a1c62cd99291040793364167e35790d8b24107a90fddb898,040386c2a24647a7,train,5
phash:25a20c412fc48b30,6,6,c7d69cea9f31275205ec,Soil_Labeled_Data/M_70_80/L_90_100/alluvial/M_70_80_L_90_100_0020_dark_brown.jpg,Soil_Labeled_Data/M_70_80/L_90_100/alluvial/M_70_80_L_90_100_0020_dark_brown.jpg,65ae6197851529714c0f4847490bc6a59e8a44064c461914f3861c4fc11b9d71,080382c2a2044687,train,5
phash:25a20c412fc48b30,6,6,d7694b6675060070de5c,Soil_Labeled_Data/M_80_90/L_90_100/alluvial/M_80_90_L_90_100_0061_light_brown.jpg,Soil_Labeled_Data/M_80_90/L_90_100/alluvial/M_80_90_L_90_100_0061_light_brown.jpg,87651056c0c088519e0b626d796aa377e7090cf42304bd70f2b6a26461708226,00038242a2044307,train,5
phash:25a20c412fc48b30,6,6,ad357813180cd3cedde8,Soil_Labeled_Data/M_80_90/L_90_100/alluvial/M_80_90_L_90_100_0099_gray_brown.jpg,Soil_Labeled_Data/M_80_90/L_90_100/alluvial/M_80_90_L_90_100_0099_gray_brown.jpg,86dde74117249f507d6b9528cbd89f8c599de7bee3a18794f349cdf883f52843,000382c2a0044305,train,5
phash:2673c07fa3a6aac1,2,2,878e1a0bb45e95e49337,Soil_Labeled_Data/M_10_20/L_50_60/alluvial/IMG_0645.JPG,Soil_Labeled_Data/M_10_20/L_50_60/alluvial/IMG_0645.JPG,ecb4b5f31d07441feea1f052f1525883340bb44ac1f6b7b959fa45ca16e46613,b29bd91d0c4663a3,validation,5
phash:2673c07fa3a6aac1,2,2,5b30a2dc2e44df66b999,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0645_M_10_20_clayish_red_M_40_50_dark_brown.jpg,Soil_Labeled_Data/M_60_70/L_50_60/alluvial/IMG_0645_M_10_20_clayish_red_M_40_50_dark_brown.jpg,8a759a833d52b8a3c1ff57aeef8f6ef2d3fe311696cdee707e5205283b7ce5d5,b29bd90d0c4663a3,validation,5
phash:26fda731e9de7d40,3,2,3bea9981114ac4005224,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720143078801_9e7f2d067ac7542cc6f3b8a5bd731451.jpg,Soil_Labeled_Data/M_30_40/L_90_100/alluvial/z5720143078801_9e7f2d067ac7542cc6f3b8a5bd731451.jpg,323a8ac7e9832d5f0b28a04df602dc3fc509c5d0fbaf03cc9c92e70db03d6391,3436eba9a8b56666,train,5
phash:26fda731e9de7d40,3,2,7d1b57cb00d2f80bf1e0,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/M_50_60_L_90_100_0014_light_brown.jpg,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/M_50_60_L_90_100_0014_light_brown.jpg,76b024031a22154352cfd28ad88cac1e53d2a5804c8704852526bd409c718f42,3436eba9a8b56e66,train,5
phash:26fda731e9de7d40,3,2,4b8b2fd7093587dfecc6,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720143078801_9e7f2d067ac7542cc6f3b8a5bd731451.jpg,Soil_Labeled_Data/M_50_60/L_90_100/alluvial/z5720143078801_9e7f2d067ac7542cc6f3b8a5bd731451.jpg,323a8ac7e9832d5f0b28a04df602dc3fc509c5d0fbaf03cc9c92e70db03d6391,3436eba9a8b56666,train,5
phash:272fa05db045290a,6,6,a7a1c157305764c096d6,Soil_Labeled_Data/M_0_10/L_50_60/alluvial/IMG_0208.JPG,Soil_Labeled_Data/M_0_10/L_50_60/alluvial/IMG_0208.JPG,d21214f52ca0c08fc99cf77f6865477f4b7e9503993c72c86e87e4685bda2b62,c0e1f070e8f0e4e4,train,5
phash:272fa05db045290a,6,6,9f2d4fdd8f1859e3f2e0,Soil_Labeled_Data/M_40_50/L_50_60/alluvial/IMG_0208_M_0_10_light_brown.jpg,Soil_Labeled_Data/M_40_50/L_50_60/alluvial/IMG_0208_M_0_10_light_brown.jpg,25db205283fa947cb82a77103c611157d91924d64dc46a8477268a2b8542bb77,c1e1f1f2e8f0e4e4,train,5
phash:272fa05db045290a,6,6,d0a7eccf31a662a947e7,Soil_Labeled_Data/M_40_50/L_50_60/alluvial/IMG_0208_M_0_10_pale_yellow.jpg,Soil_Labeled_Data/M_40_50/L_50_60/alluvial/IMG_0208_M_0_10_pale_yellow.jpg,17d21016c2441fbe3b19de514b86b5a18890099775957f3ac5cf6f492dc789a2,c1e1f0f0e8f0e4e4,train,5
phash:272fa05db045290a,6,6,5fc8144fe72e692fe009,Soil_Labeled_Data/M_70_80/L_50_60/alluvial/IMG_0208_M_0_10_light_brown_M_40_50_gray_brown_M_50_60_dark_brown.jpg,Soil_Labeled_Data/M_70_80/L_50_60/alluvial/IMG_0208_M_0_10_light_brown_M_40_50_gray_brown_M_50_60_dark_brown.jpg,c56fb888bdeffbb075374944c6092e3a7f5e8945917cad218db84ae038cde3a7,c0e1f0f0e0f0e4e4,train,5
phash:272fa05db045290a,6,6,cee29b1581a5f5af0db4,Soil_Labeled_Data/M_80_90/L_50_60/alluvial/IMG_0208_M_0_10_light_brown_M_40_50_gray_brown_M_50_60_dark_brown_M_70_80_wet_gray.jpg,Soil_Labeled_Data/M_80_90/L_50_60/alluvial/IMG_0208_M_0_10_light_brown_M_40_50_gray_brown_M_50_60_dark_brown_M_70_80_wet_gray.jpg,15d9d3d4a5b77bfdb699b7799daa61bc32a4d1194c83e4ad1dc2bdcf6d672464,c0e1f072e0f0e4e4,train,5
phash:272fa05db045290a,6,6,3f745461cf62d1a145b7,Soil_Labeled_Data/M_90_100/L_50_60/alluvial/IMG_0208_M_0_10_light_brown_M_40_50_gray_brown_M_50_60_dark_brown_M_60_70_clay_red_M_70_80_wet_gray.jpg,Soil_Labeled_Data/M_90_100/L_50_60/alluvial/IMG_0208_M_0_10_light_brown_M_40_50_gray_brown_M_50_60_dark_brown_M_60_70_clay_red_M_70_80_wet_gray.jpg,50c577a76a792b0cc0c194709d12cd672fb4668226d60d806d83d80098cc920c,c0e1f060e8f0e464,train,5
