relative_path,effective_relative_path,sample_id,group_id,split,sha256,SM_0,SM_20,moisture_class,light_value,historical_fallback_used
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945165176_3e73bc54f72839349bf7a02f8f5d684c.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945165176_3e73bc54f72839349bf7a02f8f5d684c.jpg,333977bf9341f50f50f7,phash:8773487b49bfdbff,validation,65b9119430b77562404c5e27c576f4cecafbe15102224cc383ebc27e94cb0c50,30,32,3,56,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945203482_fc59f3ebb2c9d5959ab183cf1300e674.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945203482_fc59f3ebb2c9d5959ab183cf1300e674.jpg,5b283fb1d33c9170a6f5,phash:84af8111cad0b953,test,8a61e0221d03b88d0d39a723d47f6d7ea481cc04eaabcd6fcf99d8aaed92441e,35,39,3,54,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945237944_9e81baa660ace3bd2958bfa740e457b9.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945237944_9e81baa660ace3bd2958bfa740e457b9.jpg,6f99571f92c094df6b20,phash:80dd9e7c4fcf4f4e,train,712d002095d85f52bc58304c63cb351e90944a8c437688d3d05e0eecebdb1f85,36,39,3,54,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945282121_22a25cca44c3ca90506d7f082a8e62ba.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945282121_22a25cca44c3ca90506d7f082a8e62ba.jpg,bea7c22d073e3e58b273,phash:bef86f50238eb24a,train,53f995b6e86019dd54dbe4d6ca3eacb16b5d1ab70b70a356284fa935c6f820da,35,39,3,50,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945326572_38e3e733446eabe3bf00850bf73883e0.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945326572_38e3e733446eabe3bf00850bf73883e0.jpg,67b4820d98005f7d40de,phash:ae5e6bb93e10e1eb,train,d444ab3fa9b804417465af69a3b61150f853e0fea68667026f64c92e8bd7a7a2,38,40,3,53,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945372269_2a3fa83b9d92ccaa70da062eccace05c.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945372269_2a3fa83b9d92ccaa70da062eccace05c.jpg,a8b3cb87d648befcc460,phash:90d40b8428492776,train,7d992db2ce611c897cb405ede2c97e1a7b574ba1b49cbf35b780b79cda759a7a,37,39,3,51,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945372269_2a3fa83b9d92ccaa70da062eccace05c_aug_00_gray_brown.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945372269_2a3fa83b9d92ccaa70da062eccace05c_aug_00_gray_brown.jpg,5a41ba08e986126860fe,phash:90d40b8428492776,train,2704dd0863cbe6c94be044f2b6794325960f2ac7e3bbd72052b3c774eb38f76d,32,35,3,50,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945410375_d68840a29b4222519ffac084ea8cf065.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945410375_d68840a29b4222519ffac084ea8cf065.jpg,5d5963f8f555d5302576,phash:ff670dc08f99ba9e,train,e54af701874db5bccc4439dab8ae52a529368a619d0fc1cc2b5f9814f69b4062,35,35,3,56,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945422897_e85f1f456697f2e20bc5401bb55ec951.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945422897_e85f1f456697f2e20bc5401bb55ec951.jpg,75bd6de1beec7a2b94ae,phash:aaea210362ca2aa0,train,21aec8032d5c136e6512ff2b000bfe23e49c51fc0da8ca950cda99e49e882331,40,41,3,55,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945442394_074f397072a0e21797e33be6440ab366.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945442394_074f397072a0e21797e33be6440ab366.jpg,8a6ec9170615c4d29652,phash:2765edb8329cb206,train,be486b174d9108aa310ff3fd65fd4a71317f3d9440fe21e0b66ffbb379bfabcc,38,41,3,58,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945465403_eef403001195b9d5de6375b6fe2e3628.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945465403_eef403001195b9d5de6375b6fe2e3628.jpg,7038cf428f2417ddc1da,phash:90a9507b3fdd1392,train,c66e939fbbc22170a06eba9435748260f91738867d77cc606c821ec0933f75cf,36,37,3,58,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945480047_a7f6b36605c6c8cb45167c24f063555e.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945480047_a7f6b36605c6c8cb45167c24f063555e.jpg,eea01f5bd1553a30ee7b,phash:f1b6b8944e0ba7e8,test,c4878af497bbaf3bc5dc4c65cb7329492aa605002d0836623ce8a6a498825ad9,33,34,3,60,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945494405_a556366a429daf9a78448e62806f33bb.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945494405_a556366a429daf9a78448e62806f33bb.jpg,4a1ddad748dd9121286d,phash:98cba7f801fd0d43,train,fb922ae008179176ac440a65481e10fcc871cf7a27e185da1329955ef063c51b,39,40,3,50,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945512664_b31ee4aecf6a552463f894dbf83282d1.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945512664_b31ee4aecf6a552463f894dbf83282d1.jpg,89634d8e611dab0bf0b9,phash:1393e6d17ef1dd32,test,cfe71a2c984129167053ac2df3898cf032703d2de4537fd2b9a9ca6eb1e1ede7,37,39,3,59,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945525148_2d147c0909d312302995e4cfa5fe6c26.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945525148_2d147c0909d312302995e4cfa5fe6c26.jpg,634e37813b2278ea8978,phash:40b73012aead0b15,train,039004cd5fe4130bc722f4aa8287266cc14311aba75fc5546710325a763ec876,30,34,3,50,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945525148_2d147c0909d312302995e4cfa5fe6c26_aug_01_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945525148_2d147c0909d312302995e4cfa5fe6c26_aug_01_light_brown.jpg,e56a333bf193cb317a39,phash:40b73012aead0b15,train,58ce68517796f44a88b05e9beb34c9ed37e4942bdb405e30e9a29ca607917a26,38,41,3,60,False
Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945538606_74154fe115c2ace51dfd6ecc533d4633.jpg,Soil_Labeled_Data/M_30_40/L_50_60/alluvial/z5719945538606_74154fe115c2ace51dfd6ecc533d4633.jpg,82d3f71fb886f246e117,phash:f65cac7b6916c0db,train,0ea05b64ab6218561d4d624e2438030329d2048ee2d69a02df9da3645b9d6072,35,39,3,51,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/IMG_0675_M_10_20_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/IMG_0675_M_10_20_light_brown.jpg,f3dddb268bf04790b0b9,phash:a428d9fcdf8d24fa,train,91104ea2b87e8fbd7d623191eff0b86ec0aaaea67987494e0ed66f0c88eb78b9,39,39,3,62,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/IMG_0676_M_10_20_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/IMG_0676_M_10_20_pale_yellow.jpg,6bf3e074b961b3288781,phash:984a40d9cc34abc9,train,01271748c5b9ff3eb564a6bd1727f8d071da4a4a8d56b28d1b8e689e26135b3d,31,31,3,66,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/IMG_0677_M_10_20_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/IMG_0677_M_10_20_light_brown.jpg,e165e07273a28f95bdbd,phash:984a40d9cc34abc9,train,000f64f52ef3031ca22cd979e43453e67d9a908f2ea003a2f3fce77d682cb8c8,39,42,3,63,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/IMG_0678_M_10_20_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/IMG_0678_M_10_20_pale_yellow.jpg,2c049a7dfe89dd206d63,phash:ec233ed2dcb011f0,train,d3b246c53973b42cf8985e3b37d3a8e3fff5f18e739a217828590d3e5d392e06,37,40,3,64,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/IMG_0680_M_10_20_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/IMG_0680_M_10_20_light_brown.jpg,1e4d43ce63d79421f2ec,phash:f1ae61d2650f45e9,train,1867014def6a5c08a7228a9d5b2eaed8cfba10fe011036cc43fd68dd888c0248,36,39,3,66,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/IMG_0682_M_10_20_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/IMG_0682_M_10_20_light_brown.jpg,71c41b8a9e21b8c3b6b0,phash:019406175839e097,validation,c19ded70c34fe4b7f4806aa91c25b24d3d360b1abbd7b366513d0ce30ac5db59,39,39,3,60,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/IMG_0695_M_10_20_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/IMG_0695_M_10_20_light_brown.jpg,6412110136eabc4ba188,phash:4d2073dc153cb1de,train,a43ecc574f3015a11565e5e44d97043023467794d68a99e182f6673d3dd36d5b,32,35,3,68,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715083829092_c796baa2a13a45a626e1c31cb08f116a_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715083829092_c796baa2a13a45a626e1c31cb08f116a_M_20_30_light_brown.jpg,b8c2f6ac2769f82ae5cd,phash:b712b0d5fc97a691,train,6bad26e76d2423950003b2767f46904ee9f820358c437ae8a0ab980ab860e057,35,34,3,68,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715083885623_9f42a940c20ea1e55af3e06994578004_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715083885623_9f42a940c20ea1e55af3e06994578004_M_20_30_light_brown.jpg,4128423aeac2104bfede,phash:780eb3e36ab6145a,train,889e24521b4742763f60a08303a23365f35104c6ab9770714198bc13c39dcfc6,36,37,3,69,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084002036_bdc35c47993d232e5b2b07c45fd7854f_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084002036_bdc35c47993d232e5b2b07c45fd7854f_M_20_30_light_brown.jpg,8c644e706d658fe68236,phash:0cc2768efceedf39,train,6854fcff8e56e9b7baec6995dc085c5bad52302468aa32e4625d2db9068271ae,34,37,3,68,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084050631_480b9ae3c93e9adc09ca30cd0761e10e_M_20_30_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084050631_480b9ae3c93e9adc09ca30cd0761e10e_M_20_30_pale_yellow.jpg,91f43cd2e7d40846ba8d,phash:c8c63c305b66e060,train,2fc6139030bd15a69fcfcfedec6d9c3ab183ccd3fea9edfbca7c253d6c0e8193,40,39,3,64,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084112046_c4388528720a09f94233e3004fa76f74_M_20_30_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084112046_c4388528720a09f94233e3004fa76f74_M_20_30_pale_yellow.jpg,9a92835bede9c845cdfd,phash:8b71a8bf945bfd44,train,65790033d92d905b33c2934f1bc8c2effbc1b05249f08b71641dff9842a2342d,31,31,3,61,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084235063_019bf1d09588c2fd5226859f4331698b_M_20_30_light_brown.jpg,00393ce1b7d74e70cb6f,phash:2239954b40c98c02,train,a10ddc66cad2d20c5f4fda000e6980aa51b2d7f71f5f7b056d4203c2aa4e8c86,36,38,3,62,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084306747_adff9a454f2d560f7c94ff4d4f1ba239_M_20_30_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084306747_adff9a454f2d560f7c94ff4d4f1ba239_M_20_30_pale_yellow.jpg,f0cc249824ba18b0e60f,phash:809b2d358b7be717,test,b3683f55a4a7524265b602de9884eef34a1ee8154b25d1a8b9bf2b50575817dc,39,42,3,64,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084373143_bf51a90ff4c9af94ac682d0e749d3c52_M_20_30_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084373143_bf51a90ff4c9af94ac682d0e749d3c52_M_20_30_pale_yellow.jpg,39d94ab1c1b2a6901dd8,phash:1149053c678cabbd,train,bc6f121e0c529ca26705983961e328e308d31cf5508682d7db46daffa3c03033,32,35,3,70,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084394382_378bf214cc128ad07a22836f046d4fec_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084394382_378bf214cc128ad07a22836f046d4fec_M_20_30_light_brown.jpg,c9743a6b674a32a81132,phash:c66a3e06649e45b0,train,8e3f2e24ab45236e11c1d768f491d26b16509a544f9f7ee7fcec0c94cae79290,32,32,3,65,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084415256_c016f29f8a2b857513855a25b24de184_M_20_30_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084415256_c016f29f8a2b857513855a25b24de184_M_20_30_pale_yellow.jpg,a47c122c7eec311d64b5,phash:d20d5edb74fa0581,train,9c7edb7f0006badc4ad327e116a25a2bbfd965e59260a741b7ee073340c9ae9f,39,42,3,64,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084434342_b865d6e3c37268959852bcc33862045e_M_20_30_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084434342_b865d6e3c37268959852bcc33862045e_M_20_30_pale_yellow.jpg,24a2833656dbca24541f,phash:b584de0526926fa8,test,e454bdb21ef38a8cb5cae7e7c56f81eb3ad257a2ed32a56cebebe7d54b4292ca,36,36,3,62,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084451345_2e9b065fd62392917b331a68b82abded_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084451345_2e9b065fd62392917b331a68b82abded_M_20_30_light_brown.jpg,bfcda6413c4da8227c6e,phash:0415e4080b15a32f,validation,6013e3dd33108ddb6a3ced453ab2e31e041fbf4adde4065300f78ecbefee6873,31,34,3,60,False
Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084472999_950e840441fad54aab4b33a9d6b52f88_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_60_70/alluvial/z5715084472999_950e840441fad54aab4b33a9d6b52f88_M_20_30_light_brown.jpg,53264df70329aa3f9210,phash:091a3095f24dfa91,train,cc88301844f264eac46814eb455f193df67afea0f3f6318fd9893e8153c49b94,30,31,3,70,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0699_M_10_20_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0699_M_10_20_light_brown.jpg,f5de43bb5596283d39ac,phash:b5220e00f45fa5b8,test,13c0c679790f18416d3c784b7fdbe0b6043a65fc4d30e075601827e25bec84f3,30,29,3,73,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0700_M_10_20_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0700_M_10_20_light_brown.jpg,da730bbb4742fc38c0f4,phash:b004e0323940b864,train,342a54833f0cfd5267122d3ccfdfffdc086cf3f7da776f8eef79265deed45fc4,33,33,3,73,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0704_M_10_20_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0704_M_10_20_pale_yellow.jpg,97f1066edd876c18f19f,phash:357263c31a5c1453,test,276d5cd8a83ba0d08037cd2acdc61f94698b2f73c8109a8055a7f0054d86093c,32,34,3,76,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0708_M_10_20_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0708_M_10_20_light_brown.jpg,c0fc88ee6b1087b277fa,phash:9d2033d48628688c,train,a1e5175a9b7e4ee2d21f1efb4577e9e7d9ce9295b6fe16915ae7e7530991aaef,33,33,3,80,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0709_M_10_20_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0709_M_10_20_pale_yellow.jpg,512fc0be03ef896aea33,phash:9d2033d48628688c,train,d38ab34f3b718299595f0127563de34bf50765f8851a6a2e0b61a57536ac604a,31,32,3,70,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0710_M_10_20_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0710_M_10_20_pale_yellow.jpg,9c98e939a2aadd54d83f,phash:5e8c45f8956cae93,validation,0b072d254373e996a4a1fe076332d7b5d9d97612a71a7e084857508c15feb959,38,37,3,80,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0711_M_10_20_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0711_M_10_20_light_brown.jpg,4706807307f6db7a4c3a,phash:b9aa2a4a5654395e,train,55d8b01606b59e0de17588a4a5a15e89071f8773493f785f5413da8c844e56f8,38,39,3,73,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0713_M_10_20_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0713_M_10_20_light_brown.jpg,a9ab9e510de719a58c2c,phash:2f621abd4c47601f,validation,5873a3a253020278ba13ea044c812a375af7ab1b7fb6cf75e6fe99a6671ec6a5,34,36,3,71,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0714_M_10_20_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0714_M_10_20_light_brown.jpg,753348d85a0cfdbc8006,phash:bc9c3f0c970894cc,train,d820193e8c79fa413b5802aa26c7567612b4a322dfb48d267fe87a7d30f8368d,39,41,3,71,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0719_M_10_20_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/IMG_0719_M_10_20_pale_yellow.jpg,b3b77f4284dbd4564abb,phash:d1c90e142218287c,validation,c9f3ee7fb0bfe0bd88fbdbe74c353ea21ecac8c10cfa56198e7d0ce408e20102,33,36,3,71,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715141573526_1cfd3d637f1aaae4ef2237bf6ba6ce65_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715141573526_1cfd3d637f1aaae4ef2237bf6ba6ce65_M_20_30_light_brown.jpg,fbff0ab7f4087cc33b75,phash:a318106830de566a,train,ed8da222b17c62f84767f961ca3f4a122128e4aa6ec663ed232fa682382771c8,32,31,3,80,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715141626411_00b983fd5f44402c4bda94b5b928bb00_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715141626411_00b983fd5f44402c4bda94b5b928bb00_M_20_30_light_brown.jpg,96a7733d92418ae4c450,phash:58b6b94065785737,train,ec3906f8976cb62f73e792636fc99e04a939d0cad61762d800276e7de55b7d1b,30,29,3,74,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715141676311_1d060c8ef71e58aadc2f6099b373b761_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715141676311_1d060c8ef71e58aadc2f6099b373b761_M_20_30_light_brown.jpg,d8bb4c140ef676bc1cd0,phash:17a33323a8c95ba6,train,d0b37c065fec47f0410109f765ff15ab9f252a2a8160bfd892e3fc472907aa24,37,36,3,74,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715141734634_e77f72db46f26975a8a55807dd7433b7_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715141734634_e77f72db46f26975a8a55807dd7433b7_M_20_30_light_brown.jpg,e6adb7cbb40fb27c8f57,phash:e24ee0f14f9344e0,train,85123fc0b2e008a4c4c24535bb5d24f31aeff54ae907816f820ef2a71eba7d2f,32,35,3,71,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715141839575_b7b45144485ab528e29f7f20c818087e_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715141839575_b7b45144485ab528e29f7f20c818087e_M_20_30_light_brown.jpg,af26e84a3049b0a6a59f,phash:a9a50068574c2f94,test,a136d2925f828a61949dca2b7b0256117ffe684c9c8533ee357ea725b07c623a,36,37,3,77,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715141899556_927d7046b4cb6c9fdf4bc1576d9b3b99_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715141899556_927d7046b4cb6c9fdf4bc1576d9b3b99_M_20_30_light_brown.jpg,d5376048fba552ff26de,phash:f3d6802b35e39c89,train,7aa9806d5788ea99d3026b94ff5200cebeb91fb798313f7c9245360faaa8d44e,34,34,3,75,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715142077494_ab24c35df3ee1fd78c4a418b36519a9d_M_20_30_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715142077494_ab24c35df3ee1fd78c4a418b36519a9d_M_20_30_pale_yellow.jpg,a883c048f7c5d2354696,phash:c765a32ba3b9b1e0,test,f93965954f3b78ea234ebe3b06d3864033e8c7b84262c6d98142ce5021df3922,37,37,3,79,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715142129089_015c9550aeccc7dd88d56342f7ce6df6_M_20_30_light_brown.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715142129089_015c9550aeccc7dd88d56342f7ce6df6_M_20_30_light_brown.jpg,345ffb1e4fba0fc230c1,phash:637fec9ec7b348d9,validation,4af3a474512fed361244acf8e743ddcbc328a6a837065aa56759179128f8c037,33,34,3,73,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715142153919_def0b39ba7565c8f6d5509d4cdd83188_M_20_30_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715142153919_def0b39ba7565c8f6d5509d4cdd83188_M_20_30_pale_yellow.jpg,7745b1394258aaef6a31,phash:63b094d6637bb8cd,train,2879d944ea8b37866eb01e49fda2471a4bc71de72d06fdfe0568740077d02d57,33,34,3,71,False
Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715142212681_2e4b5f2d5015cf5252daf3e7bdf1c455_M_20_30_pale_yellow.jpg,Soil_Labeled_Data/M_30_40/L_70_80/alluvial/z5715142212681_2e4b5f2d5015cf5252daf3e7bdf1c455_M_20_30_pale_yellow.jpg,0b844f59d53d1bba4394,phash:52ce477933a19c4a,train,313e4574cc5139a8e5df33ce154030b3cfce65fcf5c4d1c6ed18580d1603b61d,38,41,3,70,False
Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115611278_2165bd5b2e5ac713d97400eabcc65d99.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115611278_2165bd5b2e5ac713d97400eabcc65d99.jpg,d56db68a0329645c2eef,phash:70066ce13207a235,train,26bb3fee4d57dc0f3c2e373eaccb19a1a4f4b8da2c84829c5918e6d3a9e603b3,35,33,3,84,False
Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115653272_3de34aa127a04a50ac17b19f6c26e982.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115653272_3de34aa127a04a50ac17b19f6c26e982.jpg,522f4dc6b54162929fdf,phash:626459e0714fb404,test,c7569787e74310048696c82571cedd2cb89e66b961605a3059711b281284b503,36,38,3,90,False
Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115687004_c7046b6ed304fe8ccbb693c1af288980.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115687004_c7046b6ed304fe8ccbb693c1af288980.jpg,dc2f7322d17c965d4f37,phash:7986c044b478daae,train,da67778185dbfeb35e18acd99a4b43850e693e80c558855b36f342b4d4360d30,30,30,3,86,False
Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115727413_e891a8cfc53a007f676e1bac4a0342b5.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115727413_e891a8cfc53a007f676e1bac4a0342b5.jpg,473a4f4a33aebb697a01,phash:68fe58b58a79ace5,train,18bc134226d0f0292404508331885ed7ec92dac7ad23953057102c75b475fc2a,37,38,3,81,False
Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115765295_566dab2e381f475c4d17c1f90510d54b.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115765295_566dab2e381f475c4d17c1f90510d54b.jpg,7d871def2b0f592ae0ee,phash:aed58a259ead6a36,validation,18bc70fb3bbd74cd8bf3ab88ec4e48b1aa2fdd6673a130490622719209b228e0,35,34,3,85,False
Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115800429_ff01c46a0bb2fd04a0bcfaa21477768c.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115800429_ff01c46a0bb2fd04a0bcfaa21477768c.jpg,37b10fe38ef3245b0c3d,phash:6b288e421b9b59cc,test,9a626aede8c742d3909a22277e5a046d567ff352bc7d86b1afa44be176987d0f,31,30,3,86,False
Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115833149_ed8419086eec88fa81ae29e84dd8ee29.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115833149_ed8419086eec88fa81ae29e84dd8ee29.jpg,7d74920e75c420fd82ac,phash:e7caa81515007dc6,train,af54ceee1e6ea7ef7a866eb66ec5f0714bf947da83ee39e15e5e8cab789a92e8,32,33,3,88,False
Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115869917_a1c0c0f135fb5443e070ba2cfa3f59b5.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115869917_a1c0c0f135fb5443e070ba2cfa3f59b5.jpg,5399127238839d918550,phash:95f443aa52a50ebf,train,75af8544493631632ecb26dbf0ebbaccebb83a95700602043d0f9d43d51d6261,31,32,3,88,False
Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115908066_d971dc1911998ed5477394adeada3648.jpg,Soil_Labeled_Data/M_30_40/L_80_90/alluvial/z5720115908066_d971dc1911998ed5477394adeada3648.jpg,948cbb9c21364e36636e,phash:a9a655b4c2404eed,train,8135a92cf1b73d22b6e345d3c2b34d93ef0ec1487efe4fb4b193d73d326db557,37,35,3,86,False
