sample_id,original_row_id,relative_path,effective_relative_path,path_status,historical_fallback_used,sha256,SM_0,SM_20,light_value,moisture_class,moisture_bin,light_bin,soil_type,group_id,near_duplicate_group_id,capture_session_group,source_group,split
e86479c5b19a1db98613,z5715167299184_616dc5be768e241649cdf82f36dfc56b.jpg,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167299184_616dc5be768e241649cdf82f36dfc56b.jpg,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167299184_616dc5be768e241649cdf82f36dfc56b.jpg,PRESENT,False,020e9b34a3b42bc72e84105b5a3f1543f7bc8feb94b4b0c3fb7fde9055246ca3,20,21,94,2,M_20_30,L_90_100,alluvial,phash:ea42aeaf792b54dd,phash:ea42aeaf792b54dd,,,train
32dbedb83874ced4573c,z5715167366438_ed1e0728e6ae5f3c68027def7da347b4.jpg,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167366438_ed1e0728e6ae5f3c68027def7da347b4.jpg,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167366438_ed1e0728e6ae5f3c68027def7da347b4.jpg,PRESENT,False,817ce617a4533b8b90335a9e534b9beb611169346c6b1c801d279296da17a32c,26,27,93,2,M_20_30,L_90_100,alluvial,phash:813e40b0b9d01280,phash:813e40b0b9d01280,,,train
ebc0bf15e76049175bbf,z5715167560219_31074c087b2e4f46f5119fdb560ee7fc.jpg,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167560219_31074c087b2e4f46f5119fdb560ee7fc.jpg,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167560219_31074c087b2e4f46f5119fdb560ee7fc.jpg,PRESENT,False,cb086bf08a1355cde451a4a49800029ef49fceb2fe9cabbc919f032dafb2c496,25,27,97,2,M_20_30,L_90_100,alluvial,phash:f8dc002b4ae1019b,phash:f8dc002b4ae1019b,,,train
6fd8114732b4cc2b3ff0,z5715167620156_878234ad9efad1ef27606d024511fa73.jpg,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167620156_878234ad9efad1ef27606d024511fa73.jpg,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167620156_878234ad9efad1ef27606d024511fa73.jpg,PRESENT,False,30ea0aa0712ec27dc9ae4dd8382e03b60962f1439392ca062beee6a7a330caaa,21,20,96,2,M_20_30,L_90_100,alluvial,phash:e5364bbb7b543b07,phash:e5364bbb7b543b07,,,train
9faf6902c26dfbe8728a,z5715167638313_c2f37b957f15e35e5b3fef1b9748a0a0.jpg,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167638313_c2f37b957f15e35e5b3fef1b9748a0a0.jpg,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167638313_c2f37b957f15e35e5b3fef1b9748a0a0.jpg,PRESENT,False,5c102496ec590d19798dde085c04662e326e55e77c5576542a6d7975bf0a4967,21,19,90,2,M_20_30,L_90_100,alluvial,phash:6997bc4d69c0671c,phash:6997bc4d69c0671c,,,train
1e35fe3be851f31acf15,z5715167672427_5ce3a50a901a012d6eb93435ad6b9a0f.jpg,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167672427_5ce3a50a901a012d6eb93435ad6b9a0f.jpg,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167672427_5ce3a50a901a012d6eb93435ad6b9a0f.jpg,PRESENT,False,5823526bdc3aeb62a6ac12a0fa56f037df78661558683d68616ed24d46ea6f49,29,28,94,2,M_20_30,L_90_100,alluvial,phash:ec47564f706ec0e4,phash:ec47564f706ec0e4,,,train
835d24a71b450ba1f871,z5715167722508_954111bf76d7fdba051b4480fdfc2c16.jpg,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167722508_954111bf76d7fdba051b4480fdfc2c16.jpg,Soil_Labeled_Data/M_20_30/L_90_100/alluvial/z5715167722508_954111bf76d7fdba051b4480fdfc2c16.jpg,PRESENT,False,5bf28fabfdd47c810c156891526d415f2424ffd0b5b2b4f6a566d209963b3ee3,21,20,94,2,M_20_30,L_90_100,alluvial,phash:dcac52ed0faff99f,phash:dcac52ed0faff99f,,,train
5259f610de4573d6176c,z5716041534082_306e15f5e30046bae34f62036b4539ae.jpg,Soil_Labeled_Data/M_30_40/L_0_10/alluvial/z5716041534082_306e15f5e30046bae34f62036b4539ae.jpg,Soil_Labeled_Data/M_30_40/L_0_10/alluvial/z5716041534082_306e15f5e30046bae34f62036b4539ae.jpg,PRESENT,False,ee09fd7940fb6be06695a7418f3cf75f76fa9de2d9a7d4047fbcab82851a807f,32,38,10,3,M_30_40,L_0_10,alluvial,phash:7b6911b8851eee69,phash:7b6911b8851eee69,,,train
4f26ebdb10ba52a2386c,z5716041881708_78beac35b69090477b9041eb1ba236f3.jpg,Soil_Labeled_Data/M_30_40/L_0_10/alluvial/z5716041881708_78beac35b69090477b9041eb1ba236f3.jpg,Soil_Labeled_Data/M_30_40/L_0_10/alluvial/z5716041881708_78beac35b69090477b9041eb1ba236f3.jpg,PRESENT,False,676724cc1b61bb2e4109a188f3eb65de87786103a5a2900a3a1841e99065c5b7,37,43,8,3,M_30_40,L_0_10,alluvial,phash:20f661df4ab86121,phash:20f661df4ab86121,,,train
987061d5cbd2754a82ab,z5716042004626_672a27bdaa4badcf207b29a4dbf173b0.jpg,Soil_Labeled_Data/M_30_40/L_0_10/alluvial/z5716042004626_672a27bdaa4badcf207b29a4dbf173b0.jpg,Soil_Labeled_Data/M_30_40/L_0_10/alluvial/z5716042004626_672a27bdaa4badcf207b29a4dbf173b0.jpg,PRESENT,False,3d46b55b6fe66c7081bd5f602ccc9b30c513f14026ee2904baa47dbda1aae862,40,44,1,3,M_30_40,L_0_10,alluvial,phash:156bd532f6d70aa4,phash:156bd532f6d70aa4,,,train
5679a3dca255face0ad8,z5716042134688_b9c0dd073d73e642655a3f55330bce08.jpg,Soil_Labeled_Data/M_30_40/L_0_10/alluvial/z5716042134688_b9c0dd073d73e642655a3f55330bce08.jpg,Soil_Labeled_Data/M_30_40/L_0_10/alluvial/z5716042134688_b9c0dd073d73e642655a3f55330bce08.jpg,PRESENT,False,69c0f8fd93830ff2ad3a679f6a89f37913c09eda652d5593fad64d948c0fd915,40,44,10,3,M_30_40,L_0_10,alluvial,phash:3385bfbe7d6ac5f4,phash:3385bfbe7d6ac5f4,,,train
849516fc01ea9451b3c4,z5716042289286_4f5ba54e9a7dd70e051e6c0bf403d0f8.jpg,Soil_Labeled_Data/M_30_40/L_0_10/alluvial/z5716042289286_4f5ba54e9a7dd70e051e6c0bf403d0f8.jpg,Soil_Labeled_Data/M_30_40/L_0_10/alluvial/z5716042289286_4f5ba54e9a7dd70e051e6c0bf403d0f8.jpg,PRESENT,False,1867ee1365b519547339bc84756b65a25ddece44bcacc3c33a7886b5309a1364,39,44,5,3,M_30_40,L_0_10,alluvial,phash:038e7ee2adbaeb19,phash:038e7ee2adbaeb19,,,train
a26b956c3e10c77965cb,z5716042393202_8e123a1e78f84eda2b3a3bd5bfe377a3.jpg,Soil_Labeled_Data/M_30_40/L_0_10/alluvial/z5716042393202_8e123a1e78f84eda2b3a3bd5bfe377a3.jpg,Soil_Labeled_Data/M_30_40/L_0_10/alluvial/z5716042393202_8e123a1e78f84eda2b3a3bd5bfe377a3.jpg,PRESENT,False,2784bdf7949c7377b9c47d1277abb8595236e6907b7f8f2c38175c4de9e36bfa,31,35,5,3,M_30_40,L_0_10,alluvial,phash:656225373357816c,phash:656225373357816c,,,train
9bf2a2b99f122f63b913,z5716081506381_3d09fae82a727de4543e6209de51152c.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081506381_3d09fae82a727de4543e6209de51152c.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081506381_3d09fae82a727de4543e6209de51152c.jpg,PRESENT,False,17d321c022e77faeddd1fab86f38cc283c526aba8ec107da4958fc7035cdcdc7,39,41,10,3,M_30_40,L_10_20,alluvial,phash:f9ff82bd56464b67,phash:f9ff82bd56464b67,,,train
9ecc812f38b9a754e60b,z5716081630761_e1624a45d14f513987c03256f064b8bf.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081630761_e1624a45d14f513987c03256f064b8bf.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081630761_e1624a45d14f513987c03256f064b8bf.jpg,PRESENT,False,b24297fe42b64c8498b127fa6e2b020493b71576de394fcfef8eb57f682d697c,39,45,13,3,M_30_40,L_10_20,alluvial,phash:d900520187ed4db7,phash:d900520187ed4db7,,,train
fe829d98e774a14c3dde,z5716081662580_90fe70bd39227686c8ca01467428faf4.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081662580_90fe70bd39227686c8ca01467428faf4.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081662580_90fe70bd39227686c8ca01467428faf4.jpg,PRESENT,False,d1fbd491430e30deac2342f9b19aee42b85853f680ec0dec701cfd8a7f818506,34,40,16,3,M_30_40,L_10_20,alluvial,phash:72ba288fa0329d1a,phash:72ba288fa0329d1a,,,train
e06b67274b31e2a624dc,z5716081686870_a22c92a1c73378a497174d3b9264fcd8.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081686870_a22c92a1c73378a497174d3b9264fcd8.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081686870_a22c92a1c73378a497174d3b9264fcd8.jpg,PRESENT,False,fdc277789bdec5d362db1f83ee8060e05dd65abfdba4722cfb44e07b91ddf3d0,40,46,11,3,M_30_40,L_10_20,alluvial,phash:5366782500485afa,phash:5366782500485afa,,,train
cae89483d5d77afd2881,z5716081722638_c5469396c1e35eacca15c178956594c9.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081722638_c5469396c1e35eacca15c178956594c9.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081722638_c5469396c1e35eacca15c178956594c9.jpg,PRESENT,False,59312e751669536f957ea3c2e9d0a30e942dc2ee0a3e67f94452ded94dfe0cb6,33,37,20,3,M_30_40,L_10_20,alluvial,phash:5842a5560e2b0093,phash:5842a5560e2b0093,,,train
15b888f52ab2557998fe,z5716081732799_46a8abd72cd445d5fc7f7576562133ff.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081732799_46a8abd72cd445d5fc7f7576562133ff.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081732799_46a8abd72cd445d5fc7f7576562133ff.jpg,PRESENT,False,68aa056ae4bc61cbdecd5a2d8b26506d810c6d6cc9db54bd5d11f53f2c8f4077,35,37,11,3,M_30_40,L_10_20,alluvial,phash:496ac27b0538870d,phash:496ac27b0538870d,,,train
297c183d74ff943ce9bd,z5716081741279_e6dcbcb3d2252e27194aab74ebc27762.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081741279_e6dcbcb3d2252e27194aab74ebc27762.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081741279_e6dcbcb3d2252e27194aab74ebc27762.jpg,PRESENT,False,50805931c56a4deb9346aafef2f10a77b9ca9cf33c85dec826753aec65d71729,35,41,13,3,M_30_40,L_10_20,alluvial,phash:46386f8bbcc5a68d,phash:46386f8bbcc5a68d,,,train
23696a0b2e3656e61c09,z5716081772943_2fb347b31f759bb077e09ce9344a4b18.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081772943_2fb347b31f759bb077e09ce9344a4b18.jpg,Soil_Labeled_Data/M_30_40/L_10_20/alluvial/z5716081772943_2fb347b31f759bb077e09ce9344a4b18.jpg,PRESENT,False,67955b3e83c5911a5571708b65c91dd0c93e693c9d33b8eff2e7478e729340e2,30,36,17,3,M_30_40,L_10_20,alluvial,phash:0c938b0ff44bef59,phash:0c938b0ff44bef59,,,train
ef838efb6e4071aba292,z5716143848502_4bd0eba511c987674067e6093eb213b9.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716143848502_4bd0eba511c987674067e6093eb213b9.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716143848502_4bd0eba511c987674067e6093eb213b9.jpg,PRESENT,False,de1a5562a97bddbe7a04dee7a5b2c39c662a032433d6d4db79cfb5aa7ad8a226,30,31,21,3,M_30_40,L_20_30,alluvial,phash:9fb314b66ba5fac9,phash:9fb314b66ba5fac9,,,train
253c762f01b83ace9526,z5716143884036_b02bdfc16942b9a4a8029ffa42d721fa.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716143884036_b02bdfc16942b9a4a8029ffa42d721fa.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716143884036_b02bdfc16942b9a4a8029ffa42d721fa.jpg,PRESENT,False,42e44e441c7ee74db90bce47b30dc5d311442a53fb76522bd7fa2aecf5f4c438,30,34,20,3,M_30_40,L_20_30,alluvial,phash:1323798deece8975,phash:1323798deece8975,,,train
b1fa9e8dc9e08985e931,z5716143930779_82598f78ba14dbaef200f73e32b8e318.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716143930779_82598f78ba14dbaef200f73e32b8e318.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716143930779_82598f78ba14dbaef200f73e32b8e318.jpg,PRESENT,False,2310b7ef926f2e5f93eb1c8d5aeaeefcdbfde30ba5170f4d9b12c3f4f74ddf91,35,38,29,3,M_30_40,L_20_30,alluvial,phash:8a3d68b1e659cb4f,phash:8a3d68b1e659cb4f,,,train
829f52e714bb4cbe30fa,z5716143971881_3b7ae01df4bd18ac6697e43919b461a8.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716143971881_3b7ae01df4bd18ac6697e43919b461a8.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716143971881_3b7ae01df4bd18ac6697e43919b461a8.jpg,PRESENT,False,45ca1e9ab7e931b5493dec05d7b6045a6992645dc63893dd7ce69e465a2714ff,32,36,29,3,M_30_40,L_20_30,alluvial,phash:3a1e8ff119bb677a,phash:3a1e8ff119bb677a,,,train
1a544b8c91072709fe09,z5716144047202_bfbf5a922e86461675c0376ab5dc29fc.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716144047202_bfbf5a922e86461675c0376ab5dc29fc.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716144047202_bfbf5a922e86461675c0376ab5dc29fc.jpg,PRESENT,False,d28c314e779803ab9e5e15c72adf9192cd70d27237290105b837298474a797af,31,33,22,3,M_30_40,L_20_30,alluvial,phash:1d0a72a47c47c348,phash:1d0a72a47c47c348,,,train
a33a6dd8d1e8ee727b1a,z5716144083688_2c23641d859dd12e7ca459c954f4e5a3.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716144083688_2c23641d859dd12e7ca459c954f4e5a3.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716144083688_2c23641d859dd12e7ca459c954f4e5a3.jpg,PRESENT,False,3a97090e1fad8ea1a12c11a4f43e1a2a0dadc784f30d79a2a13e23e2a776de2c,32,36,20,3,M_30_40,L_20_30,alluvial,phash:91b121c2b098a87b,phash:91b121c2b098a87b,,,train
36886b50b080e71268f5,z5716144132663_b70f7b9be95a4c936673e9107c9809f3.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716144132663_b70f7b9be95a4c936673e9107c9809f3.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716144132663_b70f7b9be95a4c936673e9107c9809f3.jpg,PRESENT,False,5bd26a028006b69f138a033bca37fa61ff9b31302b0459ca1b1ba2ac93a6ba8e,36,39,24,3,M_30_40,L_20_30,alluvial,phash:fabf81d21febb44c,phash:fabf81d21febb44c,,,train
d08ffcaf4026e4c6d635,z5716144190940_96c634256f2c6596418ea321b6ccecda.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716144190940_96c634256f2c6596418ea321b6ccecda.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716144190940_96c634256f2c6596418ea321b6ccecda.jpg,PRESENT,False,a8f29eac0ed7abfca4ddf9b915dc840abe3bcf58812e1344138424f6b37af754,34,37,26,3,M_30_40,L_20_30,alluvial,phash:e470bf4292aac4cd,phash:e470bf4292aac4cd,,,train
7d07bf13e398ca458c34,z5716144235764_fed4a8b02740ef64fdb95af4099f1336.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716144235764_fed4a8b02740ef64fdb95af4099f1336.jpg,Soil_Labeled_Data/M_30_40/L_20_30/alluvial/z5716144235764_fed4a8b02740ef64fdb95af4099f1336.jpg,PRESENT,False,a2d97d8b303fb6d80c95705475da2a61725c201a719d7370dbdfe03d714acdc9,38,42,26,3,M_30_40,L_20_30,alluvial,phash:5f3d3bc6e2523e9c,phash:5f3d3bc6e2523e9c,,,train
8c1e2bf8d95e2fa6d97c,z5716113532944_e24b5c26485417eddb8588efca3eea1f.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716113532944_e24b5c26485417eddb8588efca3eea1f.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716113532944_e24b5c26485417eddb8588efca3eea1f.jpg,PRESENT,False,0caf96d71f29a8f9b04bde74396028c1f479f64c3888a6751bbd1473ea670ca9,39,40,30,3,M_30_40,L_30_40,alluvial,phash:67cc1dc54d47f36e,phash:67cc1dc54d47f36e,,,train
c362d6d5aed7a7cf41c4,z5716113582590_c1f59f1cd35db605de2ac5249cd439b0.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716113582590_c1f59f1cd35db605de2ac5249cd439b0.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716113582590_c1f59f1cd35db605de2ac5249cd439b0.jpg,PRESENT,False,04307e3e55faa988b501b33fbcfafdd7c1e9b628a45ff14b3bc37b22cf1a1355,31,34,40,3,M_30_40,L_30_40,alluvial,phash:6408beb1a56a96d0,phash:6408beb1a56a96d0,,,train
fbc3cc50b1440868747f,z5716113632942_5f926ef109e13eb9a864102d6cae87cc.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716113632942_5f926ef109e13eb9a864102d6cae87cc.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716113632942_5f926ef109e13eb9a864102d6cae87cc.jpg,PRESENT,False,78bf2388c7a976983e775131874998426f1e395e7ba6e5cd7e5cd5a875dcdad6,36,40,33,3,M_30_40,L_30_40,alluvial,phash:ce2d2410ac94b89a,phash:ce2d2410ac94b89a,,,train
3048b30bf6feb1ec0dac,z5716113679540_d7ab319e31c41af206e2d03ad2b15725.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716113679540_d7ab319e31c41af206e2d03ad2b15725.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716113679540_d7ab319e31c41af206e2d03ad2b15725.jpg,PRESENT,False,22d244398134d514fe50b9420f9e4a739c1006937d7b1bf5707fb4516817ed81,30,33,32,3,M_30_40,L_30_40,alluvial,phash:e4c12a0978536b7d,phash:e4c12a0978536b7d,,,train
b11cbec0423566e5c8ec,z5716113728055_dd08551aa6ea83b557da7365c80ea990.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716113728055_dd08551aa6ea83b557da7365c80ea990.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716113728055_dd08551aa6ea83b557da7365c80ea990.jpg,PRESENT,False,f70c8427f46331d55005a6afa831af845706054246fba76152b3ddf81fa358f9,36,40,31,3,M_30_40,L_30_40,alluvial,phash:e83ae9b27690ee64,phash:e83ae9b27690ee64,,,train
f7740290c2c057b58d27,z5716113831635_ad95fd739455206424a51a0a06bc4131.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716113831635_ad95fd739455206424a51a0a06bc4131.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716113831635_ad95fd739455206424a51a0a06bc4131.jpg,PRESENT,False,044aa020ada77d488d9fada2cd7b186819504b476798f6fd200cdaf7dbbd01c9,37,39,34,3,M_30_40,L_30_40,alluvial,phash:3b0a2646bfb84257,phash:3b0a2646bfb84257,,,train
566f046c434ac2c0c593,z5716113984230_841d282af180a0d9e956cbf770b8648f.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716113984230_841d282af180a0d9e956cbf770b8648f.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716113984230_841d282af180a0d9e956cbf770b8648f.jpg,PRESENT,False,82af4b0b4fb1ed264764f7005847699b81cf54b95062345ee39788d3b1bdc86c,30,31,34,3,M_30_40,L_30_40,alluvial,phash:032ca74b7d6f602f,phash:032ca74b7d6f602f,,,train
850e2f82d0cc28628e49,z5716115889689_4a9ef5acc35a1a71531b59c12ba8e0dc.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716115889689_4a9ef5acc35a1a71531b59c12ba8e0dc.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716115889689_4a9ef5acc35a1a71531b59c12ba8e0dc.jpg,PRESENT,False,90f921ddad47a293706b7475a44cfd5d6d3990f6cef6e2f03928b07a26ed81a6,40,43,40,3,M_30_40,L_30_40,alluvial,phash:309896d1863fe710,phash:309896d1863fe710,,,train
af5668db4f77490e404e,z5716115913721_f7cff5280e557d5287ca5504b449cdf7.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716115913721_f7cff5280e557d5287ca5504b449cdf7.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716115913721_f7cff5280e557d5287ca5504b449cdf7.jpg,PRESENT,False,7902f2dc087422d3d90a31fc57e77b956b7a7c4ac890ab216d4564348f46904b,37,42,32,3,M_30_40,L_30_40,alluvial,phash:2b71b2b9e3b8ac72,phash:2b71b2b9e3b8ac72,,,train
2b38c46b3cbb9e02e116,z5716115990505_f5f56b58cd35cb9827aaedc4db8efebd.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716115990505_f5f56b58cd35cb9827aaedc4db8efebd.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716115990505_f5f56b58cd35cb9827aaedc4db8efebd.jpg,PRESENT,False,bf68b5820407d9d821bf344d0860548a5fb13a21a74ed3ef0aa4e29655e43fbf,34,35,31,3,M_30_40,L_30_40,alluvial,phash:1580dccc06c1a06f,phash:1580dccc06c1a06f,,,train
07b5471490a2ccf84f0c,z5716116018535_325bd6ea25b86f2f021b34014f8842e8.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716116018535_325bd6ea25b86f2f021b34014f8842e8.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716116018535_325bd6ea25b86f2f021b34014f8842e8.jpg,PRESENT,False,b6278b98e88d8d140611f39748ee2646a80fad714acfe9baa2d5223646b0afbd,33,38,30,3,M_30_40,L_30_40,alluvial,phash:1b998b2ab5717c54,phash:1b998b2ab5717c54,,,train
0f7731e5c25e4ebd150b,z5716116095651_7302dffdd0922f72ed36881d27ffff3b.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716116095651_7302dffdd0922f72ed36881d27ffff3b.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716116095651_7302dffdd0922f72ed36881d27ffff3b.jpg,PRESENT,False,7f4a06e1508503438397aa8ce8080532a6586dcae524333b9dd28f7c287e6050,39,42,35,3,M_30_40,L_30_40,alluvial,phash:284a765042b72a3a,phash:284a765042b72a3a,,,train
d2b719c4bec488cdf64c,z5716116121668_8ca2d1786b81d9113c9a520cd9bb5832.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716116121668_8ca2d1786b81d9113c9a520cd9bb5832.jpg,Soil_Labeled_Data/M_30_40/L_30_40/alluvial/z5716116121668_8ca2d1786b81d9113c9a520cd9bb5832.jpg,PRESENT,False,d4b3e017eb4d6b25066f6de5fecf4d44f7af5194e5e7e448a9c34128d5d6835a,32,33,35,3,M_30_40,L_30_40,alluvial,phash:b1efb47043fc842a,phash:b1efb47043fc842a,,,train
111c83e5f129d3f79fb5,z5719914716950_f7b208b227aab4fbbe62eaf666ebb235.jpg,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719914716950_f7b208b227aab4fbbe62eaf666ebb235.jpg,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719914716950_f7b208b227aab4fbbe62eaf666ebb235.jpg,PRESENT,False,86674998d6a51679981c11fc7a383a4027080bb76909989f7e7237fd452abc07,33,37,50,3,M_30_40,L_40_50,alluvial,phash:741cc9e223afea36,phash:741cc9e223afea36,,,train
324b6f2f150837162dba,z5719914828210_cddec1f2dabcdd416769c8d8b7f0adaf.jpg,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719914828210_cddec1f2dabcdd416769c8d8b7f0adaf.jpg,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719914828210_cddec1f2dabcdd416769c8d8b7f0adaf.jpg,PRESENT,False,e8f8a45923c09b474a7a164f69705a7c327df384a4893dc238009213906d92b3,31,35,46,3,M_30_40,L_40_50,alluvial,phash:4cc276d04807a98e,phash:4cc276d04807a98e,,,train
e8f565809323b5251265,z5719914924505_76c1acb4c3a03965a67149c70566e117.jpg,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719914924505_76c1acb4c3a03965a67149c70566e117.jpg,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719914924505_76c1acb4c3a03965a67149c70566e117.jpg,PRESENT,False,bc15e46b04466a74e9c8086ef3e5c09df26edd84c9da3943a970438c6ac88b18,33,35,47,3,M_30_40,L_40_50,alluvial,phash:716b93cb3852bf57,phash:716b93cb3852bf57,,,train
acb2cacb6af63f6b6556,z5719914960624_6e7d01c6f99d68c85a781306a1116111.jpg,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719914960624_6e7d01c6f99d68c85a781306a1116111.jpg,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719914960624_6e7d01c6f99d68c85a781306a1116111.jpg,PRESENT,False,2954c45f20f91380679d59b3ed8fc789b2aee9db6bc22d4b62b9d1d4b59a0be3,30,31,50,3,M_30_40,L_40_50,alluvial,phash:853b972fcac916f6,phash:853b972fcac916f6,,,train
73b076134eac5021ce87,z5719914997148_f06792cac5c60b858589b3b3c2747c43.jpg,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719914997148_f06792cac5c60b858589b3b3c2747c43.jpg,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719914997148_f06792cac5c60b858589b3b3c2747c43.jpg,PRESENT,False,a55c7d7dc4fbeb82e6ae083ea336822474a22a006615a8f6ad4d29b678c1070c,40,42,40,3,M_30_40,L_40_50,alluvial,phash:5e2022160d593777,phash:5e2022160d593777,,,train
2ad961a40803916932d4,z5719915050807_883061f62d1ba096fe786e33783493ac.jpg,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719915050807_883061f62d1ba096fe786e33783493ac.jpg,Soil_Labeled_Data/M_30_40/L_40_50/alluvial/z5719915050807_883061f62d1ba096fe786e33783493ac.jpg,PRESENT,False,16cb88b9712205f5898037e8a464e7727fdb0298f75b47ca27902320c4cc3d54,31,34,49,3,M_30_40,L_40_50,alluvial,phash:24cad31affe7fb9c,phash:24cad31affe7fb9c,,,train
