sample_id,original_row_id,relative_path,effective_relative_path,path_status,historical_fallback_used,sha256,SM_0,SM_20,light_value,moisture_class,moisture_bin,light_bin,soil_type,group_id,near_duplicate_group_id,capture_session_group,source_group
a9a125308348027e05be,z5715012267833_24c532be0a21771c38c6a413eb0125f9.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012267833_24c532be0a21771c38c6a413eb0125f9.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012267833_24c532be0a21771c38c6a413eb0125f9.jpg,PRESENT,False,83e7b48f45d1924495003b41bc35d2302ba2eb2c64a0f181b88ec55ebb19cef3,27,31,28,2,M_20_30,L_20_30,alluvial,phash:c3eb1c6bd3fc59f3,phash:c3eb1c6bd3fc59f3,,
9c020df636da9f36d2c1,z5715012320619_e928564a75c588128ffd41f70a47283b.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012320619_e928564a75c588128ffd41f70a47283b.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012320619_e928564a75c588128ffd41f70a47283b.jpg,PRESENT,False,41f52985afc27a8ce6e04f7718fb25577895bfce911530fecd2755242dd412c6,26,28,20,2,M_20_30,L_20_30,alluvial,phash:ffebf2912b9dc077,phash:ffebf2912b9dc077,,
c7426300fade69437106,z5715012355453_a9dd8ce901605acdca4801afba02c4f3.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012355453_a9dd8ce901605acdca4801afba02c4f3.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012355453_a9dd8ce901605acdca4801afba02c4f3.jpg,PRESENT,False,088034123413c50f2f304ace37c8c50d46b934065a74ec0100cf7c4cc077a742,30,32,30,2,M_20_30,L_20_30,alluvial,phash:2226e750d42599ef,phash:2226e750d42599ef,,
41c5d954f0e65a62c31d,z5715012402543_002694e281c224d1c457390894c19dce.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012402543_002694e281c224d1c457390894c19dce.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012402543_002694e281c224d1c457390894c19dce.jpg,PRESENT,False,767daeb827487c8a6fc657bfd98be151b8e497fa90f8e7418d73b8b360453f85,22,23,30,2,M_20_30,L_20_30,alluvial,phash:2a7087c3eebada68,phash:2a7087c3eebada68,,
04b6c6f8303ccb798c86,z5715012440512_6f9e0dacf2e0eeba56b48f8a847384db.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012440512_6f9e0dacf2e0eeba56b48f8a847384db.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012440512_6f9e0dacf2e0eeba56b48f8a847384db.jpg,PRESENT,False,b8b46e28a53466729eba04c67ce979fb7c313172f6fafde4ce18a392286526d8,30,31,24,2,M_20_30,L_20_30,alluvial,phash:9eab74132dc356e3,phash:9eab74132dc356e3,,
f3c66d258f29af21f9a4,z5715012486971_a0c3c7f3f4c19d727bb411742fc4dc50.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012486971_a0c3c7f3f4c19d727bb411742fc4dc50.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012486971_a0c3c7f3f4c19d727bb411742fc4dc50.jpg,PRESENT,False,2c2de920166d2aca1e9d840b43d5752e477246701f6dc03f273173e8cab07e09,22,26,21,2,M_20_30,L_20_30,alluvial,phash:f4ff5fd98f6ef0c9,phash:f4ff5fd98f6ef0c9,,
7f23537c69ca26795217,z5715012505252_a84387ca0df52c42bca79e95542a198a.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012505252_a84387ca0df52c42bca79e95542a198a.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012505252_a84387ca0df52c42bca79e95542a198a.jpg,PRESENT,False,9a61e4ef2a4efed3af7311ea7516cb88a86702a20bad78d31f42fff673bb96c6,27,28,30,2,M_20_30,L_20_30,alluvial,phash:401aa04b376d5c61,phash:401aa04b376d5c61,,
a6e4deb30e9a1dad5e74,z5715012522212_a624a78ac793d13f0d6b7264d73e4c85.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012522212_a624a78ac793d13f0d6b7264d73e4c85.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012522212_a624a78ac793d13f0d6b7264d73e4c85.jpg,PRESENT,False,d1be69952308cf7c3bbac6a02beac116fd6ae67bfce2376f367961723457f313,20,21,21,2,M_20_30,L_20_30,alluvial,phash:557158f3adeecbcd,phash:557158f3adeecbcd,,
3de409f5c12ed54f4751,z5715012548726_af81883cf33844b1e6e45221faf44bd8.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012548726_af81883cf33844b1e6e45221faf44bd8.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012548726_af81883cf33844b1e6e45221faf44bd8.jpg,PRESENT,False,98400dac8661eaee9b343ce800be4ea64da83d676169db61cdeae32f579766d0,30,33,22,2,M_20_30,L_20_30,alluvial,phash:89e807e3fd83e481,phash:89e807e3fd83e481,,
47e3d665422f2985d55c,z5715012567240_bdbe9df15e56e0782a6b14845eb9ee18.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012567240_bdbe9df15e56e0782a6b14845eb9ee18.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012567240_bdbe9df15e56e0782a6b14845eb9ee18.jpg,PRESENT,False,c83591cb949b8037aeac502bf8c8481e0062aa60ca5c0e6655fa70db1da8b996,22,24,28,2,M_20_30,L_20_30,alluvial,phash:8feab7e084d49c60,phash:8feab7e084d49c60,,
7de88d8d4b9c5d9bc407,z5715012582853_4ec486e5c7f119d2074f17f6f73e6d0b.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012582853_4ec486e5c7f119d2074f17f6f73e6d0b.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012582853_4ec486e5c7f119d2074f17f6f73e6d0b.jpg,PRESENT,False,f0df424233ae72b1cdf2e39839d4fbced98507c612a74aa9066bb2972b29100b,29,30,26,2,M_20_30,L_20_30,alluvial,phash:0c759c44a43789be,phash:0c759c44a43789be,,
e8c04e7343d52a3b8ac2,z5715012600153_2bcf8889a7a0e238e973ae86637cc21f.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012600153_2bcf8889a7a0e238e973ae86637cc21f.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012600153_2bcf8889a7a0e238e973ae86637cc21f.jpg,PRESENT,False,007d724eb33c49f0b5c14468b1631e8ea14ff67875a92fd332bee17fd2c02842,23,24,26,2,M_20_30,L_20_30,alluvial,phash:39ceddfbea87cd9f,phash:39ceddfbea87cd9f,,
6a5227c92cf61aa0352f,z5715012617882_a8a1e0951772990bc0c02de25682784b.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012617882_a8a1e0951772990bc0c02de25682784b.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012617882_a8a1e0951772990bc0c02de25682784b.jpg,PRESENT,False,d97b5264ce33d90e45a7f95f5e56aa28d41759a95aea4578bf5f1783d1bfb632,22,23,27,2,M_20_30,L_20_30,alluvial,phash:f60b2f95756b29cd,phash:f60b2f95756b29cd,,
9f3b4374a8c277eae773,z5715012634208_474c08941178b38c9453fda2ccccb922.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012634208_474c08941178b38c9453fda2ccccb922.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012634208_474c08941178b38c9453fda2ccccb922.jpg,PRESENT,False,476b0cf50c72963960678512f28b7a7b37c70caf4110c29f8ccb26b7ce2bcc18,23,25,24,2,M_20_30,L_20_30,alluvial,phash:1819f97a5a216b30,phash:1819f97a5a216b30,,
5d74c26c609b50260413,z5715012651576_9cd50bf75fc2aa0868eb841cf830eb56.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012651576_9cd50bf75fc2aa0868eb841cf830eb56.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012651576_9cd50bf75fc2aa0868eb841cf830eb56.jpg,PRESENT,False,9fcdbf7138f644c88b78320f546fafc4bc52e397069c664664eccd3362dd8c7a,23,26,27,2,M_20_30,L_20_30,alluvial,phash:06b33c87270ce7ce,phash:06b33c87270ce7ce,,
3cbde2ce407b03bd67a5,z5715012669989_f6f4b1390ebb547cf8281f94d60ded3f.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012669989_f6f4b1390ebb547cf8281f94d60ded3f.jpg,Soil_Labeled_Data/M_20_30/L_20_30/alluvial/z5715012669989_f6f4b1390ebb547cf8281f94d60ded3f.jpg,PRESENT,False,27e7ac81d6f9bca8f868ef965ad3c8998d8486a3358f77e5981490762ab98c98,26,30,29,2,M_20_30,L_20_30,alluvial,phash:b5a38b43649f10d0,phash:b5a38b43649f10d0,,
f08a027c3e01c7c6d61d,z5715029806169_d141358003ef92f28a2c4af039de29e2.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715029806169_d141358003ef92f28a2c4af039de29e2.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715029806169_d141358003ef92f28a2c4af039de29e2.jpg,PRESENT,False,ed5a24840762d026c9b3df17ea7067e6ac47d787dccbd85e128ccbd862e43e84,29,34,36,2,M_20_30,L_30_40,alluvial,phash:429c8d3b0d29fc83,phash:429c8d3b0d29fc83,,
b1e51868142afdd54fbc,z5715029856624_b5f3f36f747ba9d693650417bd7f7311.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715029856624_b5f3f36f747ba9d693650417bd7f7311.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715029856624_b5f3f36f747ba9d693650417bd7f7311.jpg,PRESENT,False,c8dbe093847163b6b44f9d2d3e84f5c4691bc9662a573a211a2dc99c8bdf2bf3,23,26,39,2,M_20_30,L_30_40,alluvial,phash:642ef62fb9f25159,phash:642ef62fb9f25159,,
2f0f596362e2eb6cfdc6,z5715033015455_b6b166892d16bc601c995ef7c3cba07c.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033015455_b6b166892d16bc601c995ef7c3cba07c.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033015455_b6b166892d16bc601c995ef7c3cba07c.jpg,PRESENT,False,948c1ecaef1069d980977c8290848ea891f053c9156d6855e8e06be1f1ead76c,29,33,35,2,M_20_30,L_30_40,alluvial,phash:6dc0e0b3b50d6437,phash:6dc0e0b3b50d6437,,
cfb36334f5c88f123590,z5715033050608_93ef4176e27d9819f84690ffd100ff7f.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033050608_93ef4176e27d9819f84690ffd100ff7f.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033050608_93ef4176e27d9819f84690ffd100ff7f.jpg,PRESENT,False,aae03986dc269d9651e4b437e4a2f85a4dd777133347a18cd5cf7bd85f2c17cf,30,32,34,2,M_20_30,L_30_40,alluvial,phash:cdf035f6460a3b69,phash:cdf035f6460a3b69,,
b71d3198378423754b9e,z5715033091251_2f0c5b8266edccf2943f76d81aa3d9f9.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033091251_2f0c5b8266edccf2943f76d81aa3d9f9.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033091251_2f0c5b8266edccf2943f76d81aa3d9f9.jpg,PRESENT,False,d45fd7fd48ce683b1f33b9b528a03c8212629fe1655d1a4af1b5667ebca52da2,24,29,38,2,M_20_30,L_30_40,alluvial,phash:bb3fb9ffa8d21ab5,phash:bb3fb9ffa8d21ab5,,
7777e047114d2c57e1d1,z5715033125341_3bd0d4755ee23ca0a1198308bbcfa319.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033125341_3bd0d4755ee23ca0a1198308bbcfa319.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033125341_3bd0d4755ee23ca0a1198308bbcfa319.jpg,PRESENT,False,3bc7b49b401fdbe665e29a7554fabd940d0956e462403d9e577003a54239e1e8,23,25,31,2,M_20_30,L_30_40,alluvial,phash:2de8a0534590444e,phash:2de8a0534590444e,,
5c3b5dd14dcd0d8ba58c,z5715033161682_fe993aeb99229235b1f857c2acc0e5e3.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033161682_fe993aeb99229235b1f857c2acc0e5e3.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033161682_fe993aeb99229235b1f857c2acc0e5e3.jpg,PRESENT,False,83d72d39c5580a7eb6d61bb9dafb82322fd2ced7cd7394fd37cc7fd4f9e483ba,26,30,40,2,M_20_30,L_30_40,alluvial,phash:9329a382efebaca2,phash:9329a382efebaca2,,
0ad12711733d1c282aa7,z5715033198682_111f474dcf904f18e89ceaadb5059e4d.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033198682_111f474dcf904f18e89ceaadb5059e4d.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033198682_111f474dcf904f18e89ceaadb5059e4d.jpg,PRESENT,False,b8b1fe9e5db7189034913b2cb81da1bde6aac29fb3a6bc4682a420f93ea34515,22,24,34,2,M_20_30,L_30_40,alluvial,phash:60e409c106802f02,phash:60e409c106802f02,,
da6e779a2b5a7f08d063,z5715033231561_52d0ded937670b6841124e0b4241344b.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033231561_52d0ded937670b6841124e0b4241344b.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033231561_52d0ded937670b6841124e0b4241344b.jpg,PRESENT,False,e666f118120656d6f2d322fd1402c387788ea803fb1639f12262445da5fb5c3d,30,35,36,2,M_20_30,L_30_40,alluvial,phash:e77fdb49419daee3,phash:e77fdb49419daee3,,
7cc7d1db6a08f2533da0,z5715033267311_57d2cf58f22e781479c4bb3e0a80eaf8.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033267311_57d2cf58f22e781479c4bb3e0a80eaf8.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033267311_57d2cf58f22e781479c4bb3e0a80eaf8.jpg,PRESENT,False,6468356e7f33f0a5d99ee2adb46daf9fbb43724e7517d85dd7b6e5009c293967,27,29,38,2,M_20_30,L_30_40,alluvial,phash:983154d4cdf37659,phash:983154d4cdf37659,,
dadb38ea6c4202e18e0c,z5715033283250_9662b1abd36bcc15d631c026ef505c58.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033283250_9662b1abd36bcc15d631c026ef505c58.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033283250_9662b1abd36bcc15d631c026ef505c58.jpg,PRESENT,False,7c060695fe3ee48bd411054b2aa52aad3ddb46c98beb4df2b2d50873630de936,28,33,36,2,M_20_30,L_30_40,alluvial,phash:5cb254c161d0a02b,phash:5cb254c161d0a02b,,
4893dd9cc220336e731c,z5715033299586_fb56ad2741cffe50431dafd79108d8c2.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033299586_fb56ad2741cffe50431dafd79108d8c2.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033299586_fb56ad2741cffe50431dafd79108d8c2.jpg,PRESENT,False,238fd2a612f8e9b0c4a557291ea9e02715d7d8ce57c74316c6db31ca4fde82a4,29,32,35,2,M_20_30,L_30_40,alluvial,phash:fa88c0bdaa54207d,phash:fa88c0bdaa54207d,,
0a4792456b30b155223a,z5715033318232_05ae3184e016089055c9d59e609b3289.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033318232_05ae3184e016089055c9d59e609b3289.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033318232_05ae3184e016089055c9d59e609b3289.jpg,PRESENT,False,121460f1e2f97f1348e5c132ac4025af43268c0a95e3e957b35c2a3b8a760eeb,30,31,35,2,M_20_30,L_30_40,alluvial,phash:902a7b4d3528d956,phash:902a7b4d3528d956,,
ede4e4a45e89b6d6a7fe,z5715033318232_05ae3184e016089055c9d59e609b3289_aug_01_wet_gray.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033318232_05ae3184e016089055c9d59e609b3289_aug_01_wet_gray.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033318232_05ae3184e016089055c9d59e609b3289_aug_01_wet_gray.jpg,PRESENT,False,901930a1b76bf0f1090d293192faac7f142dd920c128031b6485a775de931ba8,23,27,33,2,M_20_30,L_30_40,alluvial,phash:d365390be7343185,phash:d365390be7343185,,
14f5b008a1177542471d,z5715033334120_d2ab5328ab459778cac71bdcc7ae7a3d.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033334120_d2ab5328ab459778cac71bdcc7ae7a3d.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033334120_d2ab5328ab459778cac71bdcc7ae7a3d.jpg,PRESENT,False,e2408d2d05484bca3c4fc972b0c663278b6b7948d5da83b35ceae12a4fd68655,28,30,35,2,M_20_30,L_30_40,alluvial,phash:240bc6724777bf20,phash:240bc6724777bf20,,
6259c5d90f0e13f5c427,z5715033351293_3cfa210d233a82a54901fd9dbe304e6b.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033351293_3cfa210d233a82a54901fd9dbe304e6b.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033351293_3cfa210d233a82a54901fd9dbe304e6b.jpg,PRESENT,False,c30b6b99e960e0bbb4f0726db62f8b3597e1396e6e7455df86aa514f6d07cb7a,30,34,39,2,M_20_30,L_30_40,alluvial,phash:1c8ce1d878581e87,phash:1c8ce1d878581e87,,
6e34bfc98e8ac057cd8a,z5715033368981_cb6e02e9f14f705f9c888a15f8d6b961.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033368981_cb6e02e9f14f705f9c888a15f8d6b961.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033368981_cb6e02e9f14f705f9c888a15f8d6b961.jpg,PRESENT,False,be03d989fc8f4c72722a611e46f6fe5562d4d8e14706ee6c8f152f1c80eb8b46,29,30,38,2,M_20_30,L_30_40,alluvial,phash:53378d4ab68ab647,phash:53378d4ab68ab647,,
878fb5ece43dc4acba2d,z5715033382946_84a54237fc04c6f8bcc3e0a0e31f219c.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033382946_84a54237fc04c6f8bcc3e0a0e31f219c.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033382946_84a54237fc04c6f8bcc3e0a0e31f219c.jpg,PRESENT,False,48d30dd15f72ca44cd1e6ba741bb35a7d96496e724fa99748eb94ddf3a4bd667,30,33,33,2,M_20_30,L_30_40,alluvial,phash:cb2d0c99db6609f0,phash:cb2d0c99db6609f0,,
5b167c80c006fe73dfc5,z5715033411199_2279579c392ffbcec7dc19155430ea38.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033411199_2279579c392ffbcec7dc19155430ea38.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033411199_2279579c392ffbcec7dc19155430ea38.jpg,PRESENT,False,b1d8b9d5174219634bde64169c889dc4382e929184f9aacae81db6d40daa2403,27,31,33,2,M_20_30,L_30_40,alluvial,phash:87a7da1398ed60fe,phash:87a7da1398ed60fe,,
4dad377ef5595534fbaf,z5715033411199_2279579c392ffbcec7dc19155430ea38_aug_00_light_brown.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033411199_2279579c392ffbcec7dc19155430ea38_aug_00_light_brown.jpg,Soil_Labeled_Data/M_20_30/L_30_40/alluvial/z5715033411199_2279579c392ffbcec7dc19155430ea38_aug_00_light_brown.jpg,PRESENT,False,5db56ba1d90ca26de8f688a8da5ca47e5d302d01b86e29d1d25b66b5fbf425ef,28,31,38,2,M_20_30,L_30_40,alluvial,phash:87a7da1398ed60fe,phash:87a7da1398ed60fe,,
5fe47f08deec7717604b,z5715051384308_14af6b789a7908d7f3c1789485510c78.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051384308_14af6b789a7908d7f3c1789485510c78.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051384308_14af6b789a7908d7f3c1789485510c78.jpg,PRESENT,False,5c4586f7dd03bad93928e17841732e7270ec83f4e27360fffa6dcce320f72c41,30,33,44,2,M_20_30,L_40_50,alluvial,phash:3cad8163d978fbbc,phash:3cad8163d978fbbc,,
998e6f99098b47bc38f8,z5715051428849_8b124a2769ab19a14cf5decc529253cc.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051428849_8b124a2769ab19a14cf5decc529253cc.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051428849_8b124a2769ab19a14cf5decc529253cc.jpg,PRESENT,False,04f366bfd7c3bfa33d191e476d9d46fb6d478326bdeb7017e91905fb5d415e0b,30,34,44,2,M_20_30,L_40_50,alluvial,phash:38242dabc322967a,phash:38242dabc322967a,,
a47cf58f59acce4b11f0,z5715051472986_4a694106ef7fea8d60bf40fef4361dc2.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051472986_4a694106ef7fea8d60bf40fef4361dc2.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051472986_4a694106ef7fea8d60bf40fef4361dc2.jpg,PRESENT,False,9bbc635c118330894ef41e0d23e4d4ae52c9fa37acbb3a7bcfa111fa2cab6404,20,21,45,2,M_20_30,L_40_50,alluvial,phash:854ed21907692374,phash:854ed21907692374,,
6b3cfd3a49901479be8d,z5715051514184_e4f981791e75bf9d431676552b2d4cc9.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051514184_e4f981791e75bf9d431676552b2d4cc9.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051514184_e4f981791e75bf9d431676552b2d4cc9.jpg,PRESENT,False,fe4854a925b0721332b3fbb123c09fc54812ed2ccc345b36d89459a4dc6f59a3,20,22,40,2,M_20_30,L_40_50,alluvial,phash:c2eaa820a5b0d84d,phash:c2eaa820a5b0d84d,,
1c076ff46aa24f587088,z5715051559095_d68b951214e0759d2331dfb1012739cb.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051559095_d68b951214e0759d2331dfb1012739cb.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051559095_d68b951214e0759d2331dfb1012739cb.jpg,PRESENT,False,1d24cd7e57d04794e9c8ba187b6f6487056c9ae7b1c4a1efea7b39c4df5aef60,24,26,45,2,M_20_30,L_40_50,alluvial,phash:07c08b8a8a731e3c,phash:07c08b8a8a731e3c,,
20502e9885e342330e58,z5715051601829_96fcbe633e7be37063a12a21c47af5b1.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051601829_96fcbe633e7be37063a12a21c47af5b1.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051601829_96fcbe633e7be37063a12a21c47af5b1.jpg,PRESENT,False,c25dfe778aca0b2be0848c38d0286ab9389f5ccfd819c581629b30b672d3187f,21,21,48,2,M_20_30,L_40_50,alluvial,phash:a401ec68ff4f6a7a,phash:a401ec68ff4f6a7a,,
d94dd8b326c0962f2ac2,z5715051601829_96fcbe633e7be37063a12a21c47af5b1_aug_00_light_brown.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051601829_96fcbe633e7be37063a12a21c47af5b1_aug_00_light_brown.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051601829_96fcbe633e7be37063a12a21c47af5b1_aug_00_light_brown.jpg,PRESENT,False,6923c73b86773a379ac834bf5a90868c819e66628a091e6b8b2e29a955a9b4f3,28,32,44,2,M_20_30,L_40_50,alluvial,phash:a401ec68ff4f6a7a,phash:a401ec68ff4f6a7a,,
ff2e999d6563cf166034,z5715051640126_93edb1c1e172d322cc3512303955fa03.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051640126_93edb1c1e172d322cc3512303955fa03.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051640126_93edb1c1e172d322cc3512303955fa03.jpg,PRESENT,False,5b65b04834612b20014d72b2999032f1909555b0612d8b082f7d1afcdbc9a02b,20,22,43,2,M_20_30,L_40_50,alluvial,phash:92e9a35c55bd879b,phash:92e9a35c55bd879b,,
cd84c447651d738f2df0,z5715051640126_93edb1c1e172d322cc3512303955fa03_aug_01_clay_red.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051640126_93edb1c1e172d322cc3512303955fa03_aug_01_clay_red.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051640126_93edb1c1e172d322cc3512303955fa03_aug_01_clay_red.jpg,PRESENT,False,caec3bd9a8a963beb8e0d7d31ec0ee80c06c67378ebf36818a2dd12383fcc707,22,27,40,2,M_20_30,L_40_50,alluvial,phash:92e9a35c55bd879b,phash:92e9a35c55bd879b,,
441ae2b4240f60a477ef,z5715051681355_eb6d15281c66c4cbae0976c9a8c14276.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051681355_eb6d15281c66c4cbae0976c9a8c14276.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051681355_eb6d15281c66c4cbae0976c9a8c14276.jpg,PRESENT,False,e1218400908880ade6f12224b2c445237aad380f28a825fe6f84527b6e718316,20,24,41,2,M_20_30,L_40_50,alluvial,phash:e04c12d3bf7eee3f,phash:e04c12d3bf7eee3f,,
69c16d869143cb7f3267,z5715051720167_1d840c64ad17b2cc0fa592c2d9d3d51d.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051720167_1d840c64ad17b2cc0fa592c2d9d3d51d.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051720167_1d840c64ad17b2cc0fa592c2d9d3d51d.jpg,PRESENT,False,fa6ba7015067e381fd6881cb92bd445e8c1485804ae6c9bc0e80ce6b4a6253c0,20,20,45,2,M_20_30,L_40_50,alluvial,phash:f07e40127da12243,phash:f07e40127da12243,,
d5f5e495c7bc6b5de400,z5715051760072_881785dcdb4187a189c1beb8940d778a.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051760072_881785dcdb4187a189c1beb8940d778a.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051760072_881785dcdb4187a189c1beb8940d778a.jpg,PRESENT,False,70dae08c47a737dd53f946405b3f2ffb974e710e07c9ee75a25ce09c5f9314c9,26,30,48,2,M_20_30,L_40_50,alluvial,phash:e5c1744ddbcb8f1c,phash:e5c1744ddbcb8f1c,,
3e4e1dd3c7e348fa2446,z5715051777252_1d4379a9989fd2994ba00708f807f763.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051777252_1d4379a9989fd2994ba00708f807f763.jpg,Soil_Labeled_Data/M_20_30/L_40_50/alluvial/z5715051777252_1d4379a9989fd2994ba00708f807f763.jpg,PRESENT,False,17bac32b297ff1875e81923a93a974ea270697af0fe400b07a444afe34decef3,27,30,48,2,M_20_30,L_40_50,alluvial,phash:88929ddf34d2a7a7,phash:88929ddf34d2a7a7,,
